ros_time_s,imu_heading
1762169189.9980,161.2500
1762169190.1979,160.1250
1762169190.3986,159.1870
1762169190.5999,158.5000
1762169190.7998,157.7500
1762169191.0009,156.6870
1762169191.2026,155.6250
1762169191.4022,154.2500
1762169191.6034,153.1250
1762169191.8041,152.1870
1762169192.0290,151.4370
1762169192.2400,150.6870
1762169192.4520,150.8750
1762169192.6638,150.8750
1762169192.8767,150.3120
1762169193.0888,149.9370
1762169193.2987,149.5620
1762169193.5092,149.1870
1762169193.7216,148.8120
1762169193.9335,148.6870
1762169194.1460,148.6250
1762169194.3583,148.5620
1762169194.5710,148.5620
1762169194.7834,148.7500
1762169194.9947,149.0000
