ros_time_s,omega_1
1762169166.4650,-20.5600
1762169166.6671,-20.5600
1762169166.8679,-20.5600
1762169167.0682,-20.5600
1762169167.2676,-20.5600
1762169167.4687,-20.5600
1762169167.6688,-20.5600
1762169167.8695,-20.5600
1762169168.0691,-20.5600
1762169168.2698,-20.5600
1762169168.4704,-20.5600
1762169168.6710,-20.5600
1762169168.8713,-20.5600
1762169169.0708,-20.5600
1762169169.2718,-20.5600
1762169169.4722,-20.5600
1762169169.6720,-20.5600
1762169169.8720,-20.5600
1762169170.0735,-20.5600
1762169170.2739,-20.5600
1762169170.4744,-20.5600
1762169170.6753,-20.5600
1762169170.8744,-20.5600
1762169171.0763,-20.5600
1762169171.2771,-20.5600
1762169171.4777,-20.5600
1762169171.6777,-20.5600
1762169171.8784,-20.5600
1762169172.0789,-20.5600
1762169172.2793,-20.5600
1762169172.4799,-20.5600
1762169172.6808,-20.5600
1762169172.8819,-20.5600
1762169173.0825,-20.5600
1762169173.2833,-20.5600
1762169173.4839,-20.5600
1762169173.6844,-20.5600
1762169173.8850,-20.5600
1762169174.0857,-20.5600
1762169174.2865,-20.5600
1762169174.4869,-20.5600
1762169174.6882,-20.5600
1762169174.8886,-20.5600
1762169175.0893,-20.5600
1762169175.2896,-20.5600
1762169175.4903,-20.5600
1762169175.6915,-20.5600
1762169175.8925,-20.5600
1762169176.0932,-20.5600
1762169176.2931,-20.5600
1762169176.4915,-20.5600
1762169176.6918,-19.6450
1762169176.8932,-19.6450
1762169177.1143,-17.0540
1762169177.3342,-16.4170
1762169177.5459,-21.4540
1762169177.7568,-26.5320
1762169177.9679,-31.6210
1762169178.1701,-36.9050
1762169178.3703,-36.9460
1762169178.5707,-36.9460
1762169178.7711,-36.9460
1762169178.9721,-36.9460
1762169179.1732,-36.9460
1762169179.3743,-36.6680
1762169179.5743,-36.0720
1762169179.7949,-36.0720
1762169180.0291,-36.1540
1762169180.2308,-36.2160
1762169180.4447,-36.2160
1762169180.6477,-36.2780
1762169181.0511,-37.1920
1762169181.2690,-37.1410
1762169181.4712,-37.1310
1762169181.6720,-37.1310
1762169181.8727,-37.1310
1762169182.0732,-37.1310
1762169182.2733,-37.1310
1762169182.4744,-37.1310
1762169182.6884,-36.4930
1762169182.8994,-31.5080
1762169183.1099,-26.4910
1762169183.3221,-28.8140
1762169183.5330,-33.8210
1762169183.7355,-36.2880
1762169183.9670,-32.6380
1762169184.1916,-35.9070
1762169184.4231,-34.5710
1762169184.6245,-37.1920
1762169184.8243,-37.2340
1762169185.0253,-37.2340
1762169185.2540,-36.6070
1762169185.4562,-36.5760
1762169185.6566,-37.1410
1762169185.8802,-35.5170
1762169186.0826,-37.1310
1762169186.2833,-37.1310
1762169186.4836,-37.1310
1762169186.6833,-37.1310
1762169186.8853,-37.1310
1762169187.0854,-37.1310
1762169187.2862,-37.1310
