ros_time_s,Error_Distancia
1762169257.8915,0.0238
1762169257.9415,0.0245
1762169257.9915,0.0268
1762169258.0415,0.0366
1762169258.0915,0.0433
1762169258.1415,0.0515
1762169258.1915,0.0564
1762169258.2415,0.0501
1762169258.2915,0.0785
1762169258.3415,0.0753
1762169258.3915,0.0831
1762169258.4415,0.0811
1762169258.4915,0.0741
1762169258.5415,0.0644
1762169258.5915,0.0565
1762169258.6415,0.0591
1762169258.6915,0.0493
1762169258.7415,0.0560
1762169258.7915,0.0512
1762169258.8415,0.0464
1762169258.8915,0.0444
1762169258.9415,0.0356
1762169258.9915,0.0373
1762169259.0415,0.0364
1762169259.0915,0.0305
1762169259.1415,0.0291
1762169259.1915,0.0386
1762169259.2415,0.0444
1762169259.2915,0.0363
1762169259.3415,0.0338
1762169259.3915,0.0280
1762169259.4415,0.0186
1762169259.4915,0.0162
1762169259.5415,0.0191
1762169259.5915,0.0170
1762169259.6415,0.0122
1762169259.6915,0.0024
1762169259.7415,-0.0001
1762169259.7915,0.0199
1762169259.8415,0.0269
1762169259.8915,0.0171
1762169259.9415,0.0136
1762169259.9915,0.0158
1762169260.0415,0.0252
1762169260.0915,0.0221
1762169260.1415,0.0304
1762169260.1915,0.0298
1762169260.2415,0.0309
1762169260.2915,0.0348
1762169260.3415,0.0443
1762169260.3915,0.0477
1762169260.4415,0.0391
1762169260.4915,0.0485
1762169260.5415,0.0559
1762169260.5915,0.0631
1762169260.6415,0.0603
1762169260.6915,0.0535
1762169260.7415,0.0502
1762169260.7915,0.0568
1762169260.8415,0.0528
1762169260.8915,0.0462
1762169260.9415,0.0522
1762169260.9915,0.0571
1762169261.0415,0.0665
1762169261.0915,0.0746
1762169261.1415,0.0692
1762169261.1915,0.0661
1762169261.2415,0.0743
1762169261.2915,0.0086
1762169261.3415,0.0088
1762169261.3915,0.0163
1762169261.4415,0.0149
1762169261.4915,0.0239
1762169261.5415,0.0311
1762169261.5915,0.0267
1762169261.6415,0.0233
1762169261.6915,0.0155
1762169261.7415,0.0204
1762169261.7915,0.0130
1762169261.8415,0.0067
1762169261.8915,0.0038
1762169261.9415,0.0065
1762169261.9915,-0.0013
1762169262.0415,0.0077
1762169262.0915,0.0097
1762169262.1415,0.0176
1762169262.1915,0.0211
1762169262.2415,0.0191
1762169262.2915,0.0196
1762169262.3415,0.0274
1762169262.3915,0.0297
1762169262.4415,0.0288
1762169262.4915,0.0269
1762169262.5415,0.0194
1762169262.5915,0.0248
1762169262.6415,0.0259
1762169262.6915,0.0258
1762169262.7415,0.0310
1762169262.7915,-0.0555
1762169262.8415,-0.0613
1762169262.8915,-0.0693
1762169262.9415,-0.0608
1762169262.9915,-0.0682
1762169263.0415,-0.0720
1762169263.0915,-0.0640
1762169263.1415,-0.0639
1762169263.1915,-0.0708
1762169263.2415,-0.0672
1762169263.2915,-0.0597
1762169263.3415,-0.0580
1762169263.3915,-0.0491
1762169263.4415,-0.0541
1762169263.4915,-0.0492
1762169263.5415,-0.0474
1762169263.5915,-0.0518
1762169263.6415,-0.0489
1762169263.6915,-0.0540
1762169263.7415,-0.0530
1762169263.7915,-0.0542
1762169263.8415,-0.0578
1762169263.8915,-0.0591
1762169263.9415,-0.0606
1762169263.9915,-0.0601
1762169264.0415,-0.0619
1762169264.0915,-0.0609
1762169264.1415,-0.0536
1762169264.1915,-0.0576
1762169264.2415,-0.0535
1762169264.2915,-0.0388
1762169264.3415,-0.0402
1762169264.3915,-0.0386
1762169264.4415,-0.0341
1762169264.4915,-0.0368
1762169264.5415,-0.0333
1762169264.5915,-0.0344
1762169264.6415,-0.0380
1762169264.6915,-0.0331
1762169264.7415,-0.0303
1762169264.7915,-0.0303
1762169264.8415,-0.0334
1762169264.8915,-0.0281
1762169264.9415,-0.0218
1762169264.9915,-0.0258
1762169265.0415,-0.0271
1762169265.0915,-0.0371
1762169265.1415,-0.0284
1762169265.1915,-0.0265
1762169265.2415,-0.0329
1762169265.2915,-0.0302
1762169265.3415,-0.0248
1762169265.3915,-0.0332
1762169265.4415,-0.0323
1762169265.4915,-0.0356
1762169265.5415,-0.0272
1762169265.5915,-0.0348
1762169265.6415,-0.0414
1762169265.6915,-0.0423
1762169265.7415,-0.0416
1762169265.7915,0.0336
1762169265.8415,0.0240
1762169265.8915,0.0299
1762169265.9415,0.0382
1762169265.9915,0.0385
1762169266.0415,0.0469
1762169266.0915,0.0482
1762169266.1415,0.0436
1762169266.1915,0.0484
1762169266.2415,0.0475
1762169266.2915,0.0498
1762169266.3415,0.0579
1762169266.3915,0.0648
1762169266.4415,0.0692
1762169266.4915,0.0653
1762169266.5415,0.0658
1762169266.5915,0.0593
1762169266.6415,0.0633
1762169266.6915,0.0587
1762169266.7415,0.0610
1762169266.7915,0.0661
1762169266.8415,0.0617
1762169266.8915,0.0532
1762169266.9415,0.0579
1762169266.9915,0.0526
1762169267.0415,0.0481
1762169267.0915,0.0480
1762169267.1415,0.0544
1762169267.1915,0.0522
1762169267.2415,0.0616
1762169267.2915,0.0207
1762169267.3415,0.0259
1762169267.3915,0.0328
1762169267.4415,0.0413
1762169267.4915,0.0466
1762169267.5415,0.0440
1762169267.5915,0.0422
1762169267.6415,0.0427
1762169267.6915,0.0516
1762169267.7415,0.0539
1762169267.7915,0.0562
1762169267.8415,0.0571
1762169267.8915,0.0540
1762169267.9415,0.0528
1762169267.9915,0.0496
1762169268.0415,0.0463
1762169268.0915,0.0425
1762169268.1415,0.0478
1762169268.1915,0.0481
1762169268.2415,0.0384
1762169268.2915,0.0314
1762169268.3415,0.0388
1762169268.3915,0.0309
1762169268.4415,0.0301
1762169268.4915,0.0303
1762169268.5415,0.0315
1762169268.5915,0.0386
1762169268.6415,0.0368
1762169268.6915,0.0304
1762169268.7415,0.0299
1762169268.7915,0.0683
1762169268.8415,0.0590
1762169268.8915,0.0615
1762169268.9415,0.0618
1762169268.9915,0.0679
1762169269.0415,0.0769
1762169269.0915,0.0690
1762169269.1415,0.0713
1762169269.1915,0.0685
1762169269.2415,0.0599
1762169269.2915,0.0548
1762169269.3415,0.0467
1762169269.3915,0.0478
1762169269.4415,0.0577
1762169269.4915,0.0558
1762169269.5415,0.0586
1762169269.5915,0.0659
1762169269.6415,0.0572
1762169269.6915,0.0534
1762169269.7415,0.0562
1762169269.7915,0.0605
1762169269.8415,0.0588
1762169269.8915,0.0602
1762169269.9415,0.0681
1762169269.9915,0.0598
1762169270.0415,0.0527
1762169270.0915,0.0539
1762169270.1415,0.0503
1762169270.1915,0.0537
1762169270.2415,0.0551
1762169270.2915,0.0628
1762169270.3415,0.0705
1762169270.3915,0.0759
1762169270.4415,0.0719
1762169270.4915,0.0773
1762169270.5415,0.0715
