ros_time_s,Lidar_Left
1762168977.3487,1.0706
1762168977.6554,1.0816
1762168977.9361,1.0751
1762168978.1661,1.0721
1762168978.4217,1.0789
1762168978.6289,1.0700
1762168978.8332,1.0807
1762168979.0390,1.0588
1762168979.2422,1.0797
1762168979.4306,1.0843
1762168979.6196,1.0986
1762168979.7975,1.0941
1762168979.9779,1.0911
1762168980.1561,1.1010
1762168980.3115,1.0951
1762168980.4935,1.0955
1762168980.6579,1.1228
1762168980.8373,1.1016
1762168981.0118,1.1023
1762168981.1904,1.0868
1762168981.3460,1.0810
1762168981.5259,1.0924
1762168981.6985,1.0908
1762168981.8547,1.0977
1762168982.0345,1.1028
1762168982.1940,1.1115
1762168982.3716,1.0689
1762168982.5550,1.1074
1762168982.7095,1.0851
1762168982.8889,1.1105
1762168983.0670,1.1058
1762168983.2206,1.1099
1762168983.4009,1.0914
1762168983.5792,1.0954
1762168983.7329,1.0800
1762168983.9022,1.0857
1762168984.0800,1.0982
1762168984.2462,1.1018
1762168984.4243,1.0846
1762168984.5787,1.0961
1762168984.7598,1.0832
1762168984.9409,1.0916
1762168985.0963,1.0957
1762168985.2643,1.0862
1762168985.4443,1.0939
1762168985.6029,1.1006
1762168985.7823,1.1181
1762168985.9594,1.1223
1762168986.1149,1.0996
1762168986.2936,1.1211
1762168986.4466,1.1045
1762168986.6242,1.1315
1762168986.7838,1.1211
1762168986.9491,1.1070
1762168987.1224,1.1234
1762168987.3016,1.1006
1762168987.4543,1.1176
1762168987.6168,1.0973
1762168987.7854,1.1245
1762168987.9709,1.1183
1762168988.1306,1.1254
1762168988.2853,1.1172
1762168988.4695,1.0998
1762168988.6229,1.1148
1762168988.8028,1.1160
1762168988.9578,1.0926
1762168989.1350,1.1062
1762168989.3141,1.0830
1762168989.4664,1.1183
1762168989.6463,1.0890
1762168989.8085,1.0845
1762168989.9686,1.0972
1762168990.1372,1.0829
1762168990.3110,1.0826
1762168990.4778,1.0908
1762168990.6473,1.0812
1762168990.8272,1.0891
1762168990.9794,1.0785
1762168991.1636,1.0780
1762168991.3345,1.0746
1762168991.4880,1.0593
1762168991.6653,1.0730
1762168991.8203,1.0559
1762168991.9988,1.0831
1762168992.1544,1.0819
1762168992.3396,1.0868
1762168992.4937,1.0934
1762168992.6721,1.0892
1762168992.8354,1.0763
1762168992.9927,1.0881
1762168993.1822,1.0794
1762168993.3312,1.0792
1762168993.5131,1.0764
1762168993.6682,1.1194
1762168993.8429,1.0626
1762168994.0146,1.0909
1762168994.1818,1.0901
1762168994.3423,1.0765
1762168994.5087,1.0943
1762168994.6770,1.1094
1762168994.8624,1.1082
1762168995.0137,1.1088
1762168995.1936,1.0996
1762168995.3590,1.1001
1762168995.5286,1.1013
1762168995.6898,1.0692
1762168995.8628,1.0594
1762168996.0178,1.0836
1762168996.1992,1.0909
1762168996.3626,1.1004
1762168996.5383,1.1200
1762168996.6948,1.1059
1762168996.8638,1.1097
1762168997.0259,1.1074
1762168997.2053,1.1033
1762168997.3684,1.0852
1762168997.5313,1.0798
1762168997.7088,1.0979
1762168997.8733,1.0855
1762168998.0285,1.1056
1762168998.2132,1.1227
1762168998.3796,1.1189
1762168998.5483,1.1317
1762168998.6954,1.0491
1762168998.8673,1.0965
1762168999.0270,1.0950
1762168999.2064,1.0940
1762168999.3599,1.0905
1762168999.5439,1.0821
1762168999.7098,1.0774
1762168999.8736,1.0487
1762169000.0514,1.0795
1762169000.2140,1.0897
1762169000.3681,1.0748
1762169000.5466,1.0491
1762169000.7011,1.0637
1762169000.8796,1.0526
1762169001.0581,1.0667
1762169001.2143,1.0594
1762169001.3937,1.0659
1762169001.5479,1.0696
1762169001.7277,1.0741
1762169001.8824,1.0849
1762169002.0584,1.0615
1762169002.2127,1.1193
1762169002.3938,1.0921
1762169002.5641,1.0940
1762169002.7182,1.1125
1762169002.8968,1.1307
1762169003.0569,1.1024
1762169003.2354,1.1236
1762169003.3926,1.1065
1762169003.5654,1.1208
1762169003.7435,1.1137
1762169003.9003,1.1357
1762169004.0607,1.1263
1762169004.2402,1.1111
1762169004.3947,1.1191
1762169004.5653,1.1268
1762169004.7413,1.1001
1762169004.9187,1.1000
1762169005.0739,1.1004
1762169005.2430,1.1177
1762169005.4130,1.1136
1762169005.5862,1.1122
1762169005.7478,1.1354
1762169005.9075,1.1205
1762169006.0862,1.1231
1762169006.2517,1.1231
1762169006.4101,1.1105
1762169006.5819,1.0914
1762169006.7475,1.1221
1762169006.9139,1.1084
1762169007.0747,1.0962
1762169007.2570,1.1148
1762169007.4099,1.1149
1762169007.5856,1.0917
1762169007.7587,1.0911
1762169007.9276,1.0950
1762169008.0946,1.0921
1762169008.2618,1.0793
1762169008.4176,1.0774
1762169008.5917,1.0839
1762169008.7649,1.0711
1762169008.9200,1.0676
1762169009.0931,1.0621
1762169009.2680,1.0774
1762169009.4300,1.0941
1762169009.6016,1.0723
1762169009.7763,1.0851
1762169009.9384,1.0866
1762169010.1063,1.0745
1762169010.2685,1.0899
1762169010.4298,1.0975
1762169010.5987,1.0776
1762169010.7692,1.0916
1762169010.9472,1.0900
1762169011.1088,1.1120
1762169011.2675,1.0774
1762169011.4464,1.1358
1762169011.6005,1.0832
1762169011.7737,1.1306
1762169011.9359,1.1053
1762169012.1141,1.0946
1762169012.2826,1.1296
1762169012.4371,1.1209
1762169012.6197,1.0980
1762169012.7834,1.0999
1762169012.9440,1.1018
1762169013.0979,1.1084
1762169013.2680,1.1026
1762169013.4532,1.1059
1762169013.6077,1.1093
1762169013.7870,1.0967
1762169013.9503,1.1148
1762169014.1040,1.1062
1762169014.2843,1.1015
1762169014.4388,1.1004
1762169014.6186,1.1229
1762169014.7771,1.1328
1762169014.9530,1.1234
1762169015.1233,1.1305
1762169015.2824,1.1137
1762169015.4623,1.1066
1762169015.6227,1.1175
1762169015.7928,1.0954
1762169015.9448,1.1002
1762169016.1146,1.1085
1762169016.2949,1.1060
1762169016.4605,1.1128
1762169016.6104,1.1223
1762169016.7795,1.0870
1762169016.9435,1.1123
1762169017.1335,1.0866
1762169017.2883,1.0907
1762169017.4665,1.0990
1762169017.6215,1.0852
1762169017.8003,1.0904
1762169017.9564,1.1032
1762169018.1116,1.1024
1762169018.2957,1.0871
1762169018.4495,1.1333
1762169018.6288,1.0764
1762169018.7966,1.0889
1762169018.9525,1.1126
1762169019.1151,1.0829
1762169019.2943,1.1037
1762169019.4475,1.0898
1762169019.6257,1.0938
1762169019.7944,1.1011
1762169019.9476,1.0890
1762169020.1273,1.0738
1762169020.2805,1.1068
1762169020.4593,1.1081
1762169020.6183,1.1215
1762169020.7954,1.1346
1762169020.9673,1.0847
1762169021.1212,1.1185
1762169021.2979,1.1311
1762169021.4521,1.1241
1762169021.6192,1.1044
1762169021.7970,1.0825
1762169021.9501,1.1093
1762169022.1304,1.0976
1762169022.2847,1.0868
1762169022.4751,1.1105
1762169022.6435,1.1175
1762169022.7968,1.0726
1762169022.9759,1.1037
1762169023.1310,1.0904
1762169023.2997,1.0983
1762169023.4744,1.0750
1762169023.6280,1.0710
1762169023.8066,1.0770
1762169023.9700,1.0482
1762169024.1297,1.0863
1762169024.3062,1.0662
1762169024.4619,1.0651
1762169024.6454,1.0772
1762169024.7992,1.1097
1762169024.9856,1.0654
1762169025.1368,1.0737
1762169025.3202,1.1023
1762169025.4754,1.0938
1762169025.6526,1.0766
1762169025.8065,1.1249
1762169025.9862,1.1781
1762169026.1401,1.1359
1762169026.3192,1.0966
1762169026.4763,1.1261
1762169026.6394,1.1528
1762169026.8060,1.1322
1762169026.9675,1.1384
1762169027.1506,1.1497
1762169027.3050,1.1427
1762169027.4771,1.1440
1762169027.6551,1.1456
1762169027.8106,1.1093
1762169027.9880,1.1421
1762169028.1433,1.0980
1762169028.3179,1.1389
1762169028.4760,1.1187
1762169028.6372,1.1130
1762169028.8158,1.1047
1762169028.9687,1.0918
1762169029.1541,1.1266
1762169029.3112,1.1042
1762169029.4885,1.1258
1762169029.6422,1.1158
1762169029.8204,1.1160
1762169029.9752,1.1325
1762169030.1519,1.1348
1762169030.3077,1.1165
1762169030.4862,1.1091
1762169030.6411,1.1137
1762169030.8053,1.1100
1762169030.9854,1.1155
1762169031.1540,1.0906
1762169031.3079,1.0530
1762169031.4692,1.0553
1762169031.6557,1.0617
1762169031.8098,1.0856
1762169031.9769,1.0632
1762169032.1352,1.0610
1762169032.3127,1.0597
1762169032.4723,1.0878
1762169032.6343,1.0710
1762169032.7993,1.0713
1762169032.9774,1.0692
1762169033.1325,1.0573
1762169033.3113,1.0791
1762169033.4742,1.0858
1762169033.6509,1.0849
1762169033.8064,1.0787
1762169033.9797,1.0872
1762169034.1490,1.0941
1762169034.3028,1.1009
1762169034.4825,1.0910
1762169034.6509,1.0995
1762169034.8233,1.1323
1762169034.9883,1.1243
1762169035.1421,1.1221
1762169035.3206,1.1142
1762169035.4820,1.1141
1762169035.6551,1.0867
1762169035.8343,1.1159
1762169035.9888,1.1188
1762169036.1593,1.1164
1762169036.3143,1.0926
1762169036.4924,1.1091
1762169036.6604,1.1164
1762169036.8239,1.0970
1762169037.0030,1.0934
1762169037.1582,1.1120
1762169037.3252,1.0784
1762169037.5030,1.1047
1762169037.6584,1.0407
1762169037.8370,1.0827
1762169037.9919,1.1109
1762169038.1602,1.1167
1762169038.3333,1.0734
1762169038.4872,1.0952
1762169038.6660,1.0767
1762169038.8205,1.0596
1762169038.9983,1.0491
1762169039.1524,1.0559
1762169039.3282,1.0477
1762169039.5073,1.0743
1762169039.6604,1.0564
1762169039.8397,1.0618
1762169040.0011,1.0603
1762169040.1692,1.0547
1762169040.3305,1.0531
1762169040.5096,1.0838
1762169040.6708,1.0443
1762169040.8429,1.0662
1762169040.9975,1.0635
1762169041.1781,1.0692
1762169041.3292,1.0796
1762169041.5088,1.0929
1762169041.6638,1.0679
1762169041.8314,1.0813
1762169042.0122,1.0863
1762169042.1653,1.0829
1762169042.3387,1.0739
1762169042.5168,1.1019
1762169042.6732,1.1167
1762169042.8433,1.0977
1762169043.0082,1.1049
1762169043.1865,1.1050
1762169043.3414,1.0864
1762169043.5191,1.1270
1762169043.6876,1.0977
1762169043.8560,1.1128
1762169044.0138,1.0923
1762169044.1929,1.0826
1762169044.3581,1.0870
1762169044.5125,1.0910
1762169044.6896,1.0905
1762169044.8435,1.1204
1762169045.0240,1.1048
1762169045.1799,1.0988
1762169045.3583,1.0790
1762169045.5289,1.1072
1762169045.6848,1.0961
1762169045.8568,1.1007
1762169046.0110,1.1029
1762169046.1964,1.0951
1762169046.3513,1.0533
1762169046.5297,1.0840
1762169046.6851,1.0507
1762169046.8469,1.0847
1762169047.0220,1.0857
1762169047.1910,1.1238
1762169047.3700,1.1191
1762169047.5228,1.1349
1762169047.7008,1.1389
1762169047.8542,1.1274
1762169048.0395,1.1380
1762169048.1939,1.1428
1762169048.3735,1.1505
1762169048.5214,1.1180
1762169048.6931,1.1061
1762169048.8514,1.1273
1762169049.0359,1.1551
1762169049.1906,1.1511
1762169049.3691,1.1438
1762169049.5236,1.1204
1762169049.7005,1.1016
1762169049.8635,1.1271
1762169050.0194,1.1491
1762169050.1967,1.1025
1762169050.3505,1.1284
1762169050.5305,1.1325
1762169050.6848,1.1411
1762169050.8623,1.1158
1762169051.0077,1.1388
1762169051.1805,1.1499
1762169051.3459,1.1476
1762169051.5269,1.1223
1762169051.6913,1.1128
1762169051.8442,1.1052
1762169052.0165,1.1162
1762169052.1718,1.1281
1762169052.3357,1.1164
1762169052.5152,1.0890
1762169052.6694,1.0776
1762169052.8504,1.0814
1762169053.0061,1.1027
1762169053.1740,1.0790
1762169053.3302,1.0597
1762169053.4901,1.0828
1762169053.6693,1.0788
1762169053.8419,1.0772
1762169053.9948,1.0896
1762169054.1632,1.0948
1762169054.3354,1.0650
1762169054.4927,1.0481
1762169054.6624,1.0455
1762169054.8238,1.0793
1762169054.9952,1.0911
1762169055.1509,1.0699
1762169055.3350,1.0897
1762169055.5014,1.0935
1762169055.6530,1.0641
1762169055.8374,1.0703
1762169055.9906,1.0866
1762169056.1619,1.0823
1762169056.3299,1.0761
1762169056.4848,1.0962
1762169056.6511,1.1015
1762169056.8310,1.1164
1762169057.0013,1.1259
1762169057.1544,1.1499
1762169057.3347,1.1268
1762169057.4887,1.1381
1762169057.6421,1.1256
1762169057.8214,1.1039
1762169057.9767,1.1152
1762169058.1530,1.1389
1762169058.3081,1.1368
1762169058.4769,1.1502
1762169058.6533,1.1381
1762169058.8152,1.1061
1762169058.9826,1.1416
1762169059.1612,1.0988
1762169059.3263,1.0782
1762169059.4823,1.0994
1762169059.6561,1.0927
1762169059.8111,1.1255
1762169059.9880,1.0915
1762169060.1443,1.1085
1762169060.2968,1.0995
1762169060.4766,1.0452
1762169060.6311,1.0599
1762169060.8092,1.0656
1762169060.9819,1.0434
1762169061.1381,1.0111
1762169061.2990,1.0595
1762169061.4765,1.0577
1762169061.6389,1.0401
1762169061.7948,1.0437
1762169061.9646,1.0653
1762169062.1186,1.0744
1762169062.3051,1.0490
1762169062.4483,1.0790
1762169062.6298,1.0969
1762169062.7886,1.1031
1762169062.9674,1.0731
1762169063.1326,1.0990
1762169063.2877,1.0762
1762169063.4665,1.0517
1762169063.6320,1.0525
1762169063.7859,1.0797
1762169063.9651,1.0998
1762169064.1184,1.0342
1762169064.2893,1.0964
