ros_time_s,Imu_Error_yaw
1762172624.3302,0.1036
1762172624.5017,0.1036
1762172624.6632,0.1015
1762172624.8432,0.0993
1762172625.0061,0.0960
1762172625.1690,0.0938
1762172625.3370,0.0938
1762172625.4935,0.0938
1762172625.6544,0.0927
1762172625.8094,0.0916
1762172625.9886,0.0916
1762172626.1416,0.0873
1762172626.2969,0.0829
1762172626.4698,0.0851
1762172626.6266,0.0851
1762172626.7908,0.0851
1762172626.9682,0.0894
1762172627.1281,0.0960
1762172627.2881,0.0982
1762172627.4504,0.0982
1762172627.6141,0.1025
1762172627.7775,0.1069
1762172627.9327,0.1113
1762172628.1033,0.1113
1762172628.2678,0.1178
1762172628.4229,0.1211
1762172628.5857,0.1233
1762172628.7401,0.1233
1762172628.9089,0.1276
1762172629.0624,0.1287
1762172629.2428,0.1276
1762172629.4010,0.1265
1762172629.5643,0.1265
1762172629.7195,0.1189
1762172629.8990,0.1080
1762172630.0622,0.1047
1762172630.2183,0.1047
1762172630.3850,0.0960
1762172630.5383,0.0927
1762172630.7168,0.0873
1762172630.8714,0.0873
1762172631.0255,0.0698
1762172631.2029,0.0535
1762172631.3552,0.0426
1762172631.5310,0.0426
1762172631.6864,0.0305
1762172631.8497,0.0196
1762172632.0079,0.0065
1762172632.1710,0.0065
1762172632.3474,-0.0022
1762172632.5014,-0.0065
1762172632.6586,-0.0164
1762172632.8113,-0.0164
1762172632.9922,-0.0251
1762172633.1460,-0.0305
1762172633.3001,-0.0316
1762172633.4845,-0.0327
1762172633.6480,-0.0349
1762172633.7918,-0.0349
1762172633.9717,-0.0382
1762172634.1312,-0.0426
1762172634.2848,-0.0491
1762172634.4632,-0.0491
1762172634.6128,-0.0524
1762172634.7882,-0.0556
1762172634.9479,-0.0589
1762172635.1009,-0.0589
1762172635.2647,-0.0611
1762172635.4418,-0.0655
1762172635.5995,-0.0687
1762172635.7545,-0.0687
1762172635.9308,-0.0698
1762172636.0854,-0.0709
1762172636.2378,-0.0698
1762172636.4003,-0.0698
1762172636.5629,-0.0720
1762172636.7290,-0.0720
1762172636.8875,-0.0698
1762172637.0474,-0.0698
1762172637.2282,-0.0644
1762172637.3791,-0.0600
1762172637.5434,-0.0600
1762172637.7216,-0.0567
1762172637.8749,-0.0567
1762172638.0300,-0.0513
1762172638.2062,-0.0491
1762172638.3616,-0.0480
1762172638.5405,-0.0480
1762172638.6886,-0.0469
1762172638.8532,-0.0480
1762172639.0266,-0.0502
1762172639.1824,-0.0469
1762172639.3414,-0.0469
1762172639.5195,-0.0404
1762172639.6676,-0.0393
1762172639.8466,-0.0382
1762172640.0012,-0.0382
1762172640.1750,-0.0316
1762172640.3225,-0.0218
1762172640.5004,-0.0076
1762172640.6530,0.0022
1762172640.8330,0.0022
1762172640.9775,0.0164
1762172641.1408,0.0262
1762172641.3069,0.0349
1762172641.4885,0.0349
1762172641.6427,0.0426
1762172641.7933,0.0491
1762172641.9728,0.0567
1762172642.1259,0.0567
1762172642.2945,0.0622
1762172642.4493,0.0720
1762172642.6218,0.0796
1762172642.7758,0.0796
1762172642.9547,0.0884
1762172643.1259,0.0960
1762172643.2790,0.1036
1762172643.4363,0.1036
1762172643.6019,0.1091
1762172643.7667,0.1134
1762172643.9320,0.1145
1762172644.0911,0.1145
1762172644.2650,0.1189
1762172644.4191,0.1244
1762172644.5978,0.1276
1762172644.7603,0.1298
1762172644.9132,0.1298
1762172645.0690,0.1287
1762172645.2464,0.1276
1762172645.4007,0.1222
1762172645.5643,0.1222
1762172645.7364,0.1156
1762172645.8941,0.1069
1762172646.0577,0.0993
1762172646.2114,0.0993
1762172646.3830,0.0960
1762172646.5445,0.0960
1762172646.7207,0.0905
1762172646.8835,0.0905
1762172647.0375,0.0884
1762172647.2148,0.0862
1762172647.3737,0.0807
1762172647.5372,0.0775
1762172647.6915,0.0775
1762172647.8661,0.0764
1762172648.0180,0.0764
1762172648.1770,0.0742
1762172648.3512,0.0742
1762172648.5203,0.0731
1762172648.6734,0.0687
1762172648.8462,0.0687
1762172649.0009,0.0644
1762172649.1742,0.0633
1762172649.3286,0.0622
1762172649.4991,0.0567
1762172649.6526,0.0567
1762172649.8099,0.0545
1762172649.9766,0.0502
1762172650.1332,0.0447
1762172650.3105,0.0447
1762172650.4742,0.0415
1762172650.6309,0.0404
1762172650.7863,0.0404
1762172650.9630,0.0404
1762172651.1186,0.0404
1762172651.2716,0.0404
1762172651.4447,0.0371
1762172651.6101,0.0338
1762172651.7595,0.0338
1762172651.9298,0.0305
1762172652.0928,0.0273
1762172652.2628,0.0273
1762172652.4321,0.0273
1762172652.5942,0.0262
1762172652.7464,0.0262
1762172652.9014,0.0229
1762172653.0721,0.0229
1762172653.2358,0.0207
1762172653.3924,0.0207
1762172653.5628,0.0251
1762172653.7190,0.0251
1762172653.8846,0.0262
1762172654.0390,0.0273
1762172654.2063,0.0273
1762172654.3690,0.0273
1762172654.5231,0.0273
1762172654.7015,0.0284
1762172654.8503,0.0273
1762172655.0165,0.0284
1762172655.1799,0.0284
1762172655.3465,0.0338
1762172655.5130,0.0360
1762172655.6680,0.0382
1762172655.8239,0.0382
1762172656.0017,0.0415
1762172656.1612,0.0447
1762172656.3155,0.0469
1762172656.4865,0.0469
1762172656.6407,0.0458
1762172656.8001,0.0502
1762172656.9799,0.0545
1762172657.1300,0.0567
1762172657.2975,0.0567
1762172657.4668,0.0644
1762172657.6231,0.0665
1762172657.7719,0.0742
1762172657.9436,0.0742
1762172658.1038,0.0818
1762172658.2593,0.0905
1762172658.4377,0.1025
1762172658.5866,0.1025
1762172658.7637,0.1134
1762172658.9180,0.1255
1762172659.0729,0.1396
1762172659.2474,0.1396
1762172659.4025,0.1495
1762172659.5556,0.1571
1762172659.7346,0.1614
1762172659.8854,0.1614
1762172660.0589,0.1702
1762172660.2192,0.1800
1762172660.3740,0.1876
1762172660.5413,0.1942
1762172660.6991,0.1942
1762172660.8536,0.1974
1762172661.0291,0.1953
1762172661.1861,0.1942
1762172661.3409,0.1942
1762172661.5142,0.1931
1762172661.6705,0.1931
1762172661.8240,0.1931
1762172662.0070,0.1931
1762172662.1548,0.1887
1762172662.3184,0.1822
