ros_time_s,Vel_Des
1762172578.9466,11.6800
1762172578.9974,11.6800
1762172579.0555,9.2300
1762172579.0975,9.2300
1762172579.1475,9.2300
1762172579.2085,17.1000
1762172579.2475,17.1000
1762172579.2979,17.1000
1762172579.3586,17.9100
1762172579.3977,17.9100
1762172579.4470,17.9100
1762172579.4975,17.9100
1762172579.5602,12.1400
1762172579.5969,12.1400
1762172579.6480,12.1400
1762172579.7080,14.7900
1762172579.7473,14.7900
1762172579.7977,14.7900
1762172579.8477,14.7900
1762172579.9089,-5.2100
1762172579.9474,-11.8100
1762172580.0065,8.1900
1762172580.0469,11.0500
1762172580.0967,11.0500
1762172580.1469,11.0500
1762172580.2080,11.9100
1762172580.2472,11.9100
1762172580.2961,11.9100
1762172580.3581,-8.0900
1762172580.3968,-11.9200
1762172580.4475,-11.9200
1762172580.5060,8.0800
1762172580.5475,12.4400
1762172580.5972,12.4400
1762172580.6476,12.4400
1762172580.7054,17.6300
1762172580.7475,17.6300
1762172580.7972,17.6300
1762172580.8548,15.4200
1762172580.8972,15.4200
1762172580.9472,15.4200
1762172581.0087,11.9300
1762172581.0471,11.9300
1762172581.0970,11.9300
1762172581.1570,11.6700
1762172581.1974,11.6700
1762172581.2474,11.6700
1762172581.2975,11.6700
1762172581.3592,-8.3300
1762172581.3959,-12.0000
1762172581.4473,-12.0000
1762172581.5083,7.3100
1762172581.5475,7.3100
1762172581.5975,7.3100
1762172581.6591,-11.6700
1762172581.6975,-11.6700
1762172581.7477,-11.6700
1762172581.7978,-11.6700
1762172581.8582,-7.8200
1762172581.8979,-7.8200
1762172581.9477,-7.8200
1762172582.0089,11.7000
1762172582.0463,11.7000
1762172582.0977,11.7000
1762172582.1572,14.4800
1762172582.1975,14.4800
1762172582.2476,14.4800
1762172582.3095,-5.5200
1762172582.3475,-11.7000
1762172582.3972,-11.7000
1762172582.4474,-11.7000
1762172582.5097,8.3000
1762172582.5475,12.1300
1762172582.5979,12.1300
1762172582.6576,10.4200
1762172582.6967,10.4200
1762172582.7472,10.4200
1762172582.8091,23.2300
1762172582.8476,23.2300
1762172582.8965,23.2300
1762172582.9592,11.9300
1762172582.9978,11.9300
1762172583.0471,11.9300
1762172583.1039,13.7800
1762172583.1469,13.7800
1762172583.1968,13.7800
1762172583.2476,13.7800
1762172583.3086,11.7800
1762172583.3470,11.7800
1762172583.3965,11.7800
1762172583.4588,11.6900
1762172583.4960,11.6900
1762172583.5474,11.6900
1762172583.6072,16.6000
