ros_time_s,Lidar_Left
1762172627.4504,1.0989
1762172627.6141,1.0960
1762172627.7775,1.0957
1762172627.9327,1.1208
1762172628.1033,1.0898
1762172628.2678,1.0648
1762172628.4229,1.0876
1762172628.5857,1.0649
1762172628.7401,1.0667
1762172628.9089,1.0829
1762172629.0624,1.0796
1762172629.2428,1.0673
1762172629.4010,1.0414
1762172629.5643,1.0140
1762172629.7195,1.0244
1762172629.8990,1.0195
1762172630.0622,0.9966
1762172630.2183,1.0180
1762172630.3850,1.0345
1762172630.5383,1.0441
1762172630.7168,1.0341
1762172630.8714,1.0093
1762172631.0255,1.0535
1762172631.2029,1.0383
1762172631.3552,1.0635
1762172631.5310,1.0589
1762172631.6864,1.0305
1762172631.8497,1.0588
1762172632.0079,1.0483
1762172632.1710,1.0684
1762172632.3474,1.0613
1762172632.5014,1.0961
1762172632.6586,1.0678
1762172632.8113,1.0615
1762172632.9922,1.0597
1762172633.1460,1.0574
1762172633.3001,1.0656
1762172633.4845,1.0622
1762172633.6480,1.0867
1762172633.7918,1.0907
1762172633.9717,1.0706
1762172634.1312,1.0877
1762172634.2848,1.1050
1762172634.4632,1.0912
1762172634.6128,1.1010
1762172634.7882,1.0893
1762172634.9479,1.0962
1762172635.1009,1.0917
1762172635.2647,1.0984
1762172635.4418,1.1107
1762172635.5995,1.0856
1762172635.7545,1.0979
1762172635.9308,1.0994
1762172636.0854,1.1117
1762172636.2378,1.1026
1762172636.4003,1.0908
1762172636.5629,1.0813
1762172636.7290,1.0814
1762172636.8875,1.1143
1762172637.0474,1.1176
1762172637.2282,1.0872
1762172637.3791,1.0579
1762172637.5434,1.0779
1762172637.7216,1.1058
1762172637.8749,1.1043
1762172638.0300,1.0881
1762172638.2062,1.0896
1762172638.3616,1.1376
1762172638.5405,1.1030
1762172638.6886,1.1167
1762172638.8532,1.0959
1762172639.0266,1.1174
1762172639.1824,1.1142
1762172639.3414,1.1193
1762172639.5195,1.1355
1762172639.6676,1.1464
1762172639.8466,1.1360
1762172640.0012,1.1374
1762172640.1750,1.0930
1762172640.3225,1.1286
1762172640.5004,1.0941
1762172640.6530,1.0880
1762172640.8330,1.1191
1762172640.9775,1.0952
1762172641.1408,1.1147
1762172641.3069,1.0857
1762172641.4885,1.1104
1762172641.6427,1.1103
1762172641.7933,1.1027
1762172641.9728,1.1210
1762172642.1259,1.1066
1762172642.2945,1.1071
1762172642.4493,1.1137
