ros_time_s,omega_1
1762172709.3558,-0.0720
1762172709.5568,-0.0720
1762172709.7573,-0.0720
1762172709.9566,-0.0720
1762172710.1569,-0.0720
1762172710.3569,-0.0720
1762172710.5566,-0.0720
1762172710.7570,-0.0720
1762172710.9576,-0.0720
1762172711.1918,-0.0720
1762172711.4021,-4.7390
1762172711.6143,-9.8070
1762172711.8251,-14.8340
1762172712.0267,-15.2450
1762172712.2273,-15.2450
1762172712.4276,-15.2450
1762172712.6286,-15.2450
1762172712.8296,-15.2450
1762172713.0298,-15.2450
1762172713.2309,-15.2450
1762172713.4315,-15.2450
1762172713.6316,-15.2450
1762172713.8321,-15.2450
1762172714.0316,-15.2450
1762172714.2326,-15.2450
1762172714.4331,-15.2450
1762172714.6332,-15.2450
1762172714.8331,-15.2450
1762172715.0335,-15.2450
1762172715.2336,-15.2450
1762172715.4345,-15.2450
1762172715.6350,-15.2450
1762172715.8358,-15.2450
1762172716.0363,-15.2450
1762172716.2356,-15.2450
1762172716.4359,-15.2450
1762172716.6362,-15.2450
1762172716.8364,-15.2450
1762172717.0363,-15.2450
1762172717.2361,-15.2450
1762172717.4365,-15.2450
1762172717.6369,-15.2450
1762172717.8377,-15.2450
1762172718.0377,-15.2450
1762172718.2373,-15.2450
1762172718.4382,-15.2450
1762172718.6382,-15.2450
1762172718.8387,-15.2450
1762172719.0388,-15.2450
1762172719.2390,-15.2450
1762172719.4394,-15.2450
1762172719.6406,-15.2450
1762172719.8410,-15.2450
1762172720.0415,-15.2450
1762172720.2424,-15.2450
1762172720.4414,-15.2450
1762172720.6421,-15.2450
1762172720.8423,-15.2450
1762172721.0431,-15.2450
1762172721.2431,-15.2450
1762172721.4444,-15.2450
1762172721.6453,-15.2450
1762172721.8444,-15.2450
1762172722.0452,-15.2450
1762172722.2468,-15.2450
1762172722.4462,-15.2450
1762172722.6473,-15.2450
1762172722.8467,-15.2450
1762172723.0473,-15.2450
1762172723.2471,-15.2450
1762172723.4474,-15.2450
1762172723.6482,-15.2450
1762172723.8486,-15.2450
1762172724.0479,-15.2450
1762172724.2487,-15.2450
1762172724.4490,-15.2450
1762172724.6487,-15.2450
1762172724.8486,-15.2450
1762172725.0483,-15.2450
1762172725.2492,-15.2450
1762172725.4517,-15.2450
1762172725.6503,-15.2450
1762172725.8530,-15.2450
1762172726.0525,-15.2450
1762172726.2528,-15.2450
1762172726.4524,-15.2450
1762172726.6532,-15.2450
1762172726.8534,-15.2450
1762172727.0543,-15.2450
1762172727.2547,-15.2450
1762172727.4541,-15.2450
1762172727.6540,-15.2450
1762172727.8539,-15.2450
1762172728.0539,-15.2450
1762172728.2549,-15.2450
1762172728.4558,-15.2450
1762172728.6564,-15.2450
1762172728.8571,-15.2450
1762172729.0579,-15.2450
1762172729.2572,-15.2450
1762172729.4590,-15.2450
1762172729.6597,-15.2450
1762172729.8601,-15.2450
1762172730.0606,-15.2450
1762172730.2602,-15.2450
1762172730.4618,-15.2450
1762172730.6611,-15.2450
1762172730.8617,-15.2450
1762172731.0626,-15.2450
1762172731.2629,-15.2450
1762172731.4638,-15.2450
1762172731.6646,-15.2450
1762172731.8651,-15.2450
1762172732.0660,-15.2450
1762172732.2666,-15.2450
1762172732.4680,-15.2450
1762172732.6673,-15.2450
1762172732.8688,-15.2450
1762172733.0701,-15.2450
1762172733.2711,-15.2450
1762172733.4713,-15.2450
1762172733.6718,-15.2450
1762172733.8725,-15.2450
1762172734.0733,-15.2450
1762172734.2737,-15.2450
1762172734.4747,-15.2450
1762172734.6751,-15.2450
1762172734.8754,-15.2450
1762172735.0764,-15.2450
1762172735.2771,-15.2450
1762172735.4775,-15.2450
1762172735.6776,-15.2450
1762172735.8772,-15.2450
1762172736.0775,-15.2450
1762172736.2785,-15.2450
1762172736.4803,-15.2450
1762172736.6818,-15.2450
1762172736.8809,-15.2450
1762172737.0809,-15.2450
1762172737.2833,-15.2450
1762172737.4843,-15.2450
1762172737.6842,-15.2450
1762172737.8855,-15.2450
1762172738.0858,-15.2450
1762172738.2864,-15.2450
1762172738.4870,-15.2450
1762172738.6883,-15.2450
1762172738.8879,-15.2450
1762172739.0889,-15.2450
1762172739.2894,-15.2450
1762172739.4902,-15.2450
1762172739.6911,-15.2450
1762172739.8920,-15.2450
1762172740.0928,-15.2450
1762172740.2932,-15.2450
1762172740.4941,-15.2450
1762172740.6948,-15.2450
1762172740.8949,-15.2450
1762172741.0955,-15.2450
1762172741.2972,-15.2450
1762172741.4987,-15.2450
1762172741.6966,-15.2450
1762172741.8970,-15.2450
1762172742.0974,-15.2450
1762172742.2985,-15.2450
1762172742.4982,-15.2450
1762172742.6984,-15.2450
1762172742.8987,-15.2450
1762172743.0991,-15.2450
1762172743.3021,-15.2450
1762172743.5038,-15.2450
1762172743.7043,-15.2450
1762172743.9047,-15.2450
1762172744.1060,-15.2450
1762172744.3063,-15.2450
1762172744.5066,-15.2450
1762172744.7079,-15.2450
1762172744.9082,-15.2450
1762172745.1091,-15.2450
1762172745.3089,-15.2450
1762172745.5103,-15.2450
1762172745.7108,-15.2450
1762172745.9109,-15.2450
1762172746.1108,-15.2450
1762172746.3123,-15.2450
1762172746.5116,-15.2450
1762172746.7135,-15.2450
1762172746.9138,-15.2450
1762172747.1143,-15.2450
1762172747.3142,-15.2450
1762172747.5157,-15.2450
1762172747.7163,-15.2450
1762172747.9172,-15.2450
1762172748.1182,-15.2450
1762172748.3185,-15.2450
1762172748.5182,-15.2450
1762172748.7186,-15.2450
1762172748.9189,-15.2450
1762172749.1193,-15.2450
1762172749.3203,-15.2450
1762172749.5210,-15.2450
1762172749.7214,-15.2450
1762172749.9212,-15.2450
1762172750.1205,-15.2450
1762172750.3209,-15.2450
1762172750.5223,-15.2450
1762172750.7230,-15.2450
1762172750.9237,-15.2450
1762172751.1247,-15.2450
1762172751.3264,-15.2450
1762172751.5284,-15.2450
1762172751.7289,-15.2450
1762172751.9289,-15.2450
1762172752.1304,-15.2450
1762172752.3305,-15.2450
1762172752.5310,-15.2450
1762172752.7323,-15.2450
1762172752.9332,-15.2450
1762172753.1341,-15.2450
1762172753.3341,-15.2450
1762172753.5349,-15.2450
1762172753.7354,-15.2450
1762172753.9358,-15.2450
1762172754.1367,-15.2450
1762172754.3370,-15.2450
1762172754.5384,-15.2450
1762172754.7381,-15.2450
1762172754.9392,-15.2450
1762172755.1399,-15.2450
1762172755.3398,-15.2450
1762172755.5403,-15.2450
1762172755.7403,-15.2450
1762172755.9400,-15.2450
1762172756.1418,-15.2450
1762172756.3421,-15.2450
1762172756.5421,-15.2450
1762172756.7424,-15.2450
1762172756.9432,-15.2450
1762172757.1429,-15.2450
1762172757.3437,-15.2450
1762172757.5469,-15.2450
1762172757.7471,-15.2450
1762172757.9477,-15.2450
1762172758.1481,-15.2450
1762172758.3483,-15.2450
1762172758.5486,-15.2450
1762172758.7489,-15.2450
1762172758.9501,-15.2450
1762172759.1503,-15.2450
1762172759.3512,-15.2450
1762172759.5529,-15.2450
1762172759.7533,-15.2450
1762172759.9542,-15.2450
1762172760.1554,-15.2450
1762172760.3561,-15.2450
1762172760.5564,-15.2450
1762172760.7571,-15.2450
1762172760.9574,-15.2450
1762172761.1579,-15.2450
1762172761.3586,-15.2450
1762172761.5591,-15.2450
1762172761.7597,-15.2450
1762172761.9603,-15.2450
1762172762.1608,-15.2450
1762172762.3607,-15.2450
1762172762.5603,-15.2450
1762172762.7610,-15.2450
1762172762.9603,-15.2450
1762172763.1600,-15.2450
1762172763.3616,-15.2450
1762172763.5627,-15.2450
1762172763.7643,-15.2450
1762172763.9645,-15.2450
1762172764.1662,-15.2450
1762172764.3668,-15.2450
1762172764.5686,-15.2450
1762172764.7686,-15.2450
1762172764.9703,-15.2450
1762172765.1711,-15.2450
1762172765.3718,-15.2450
1762172765.5725,-15.2450
1762172765.7733,-15.2450
1762172765.9737,-15.2450
1762172766.1735,-15.2450
1762172766.3745,-15.2450
1762172766.5751,-15.2450
1762172766.7746,-15.2450
1762172766.9742,-15.2450
1762172767.1746,-15.2450
1762172767.3760,-15.2450
1762172767.5769,-15.2450
1762172767.7765,-15.2450
1762172767.9767,-15.2450
1762172768.1779,-15.2450
1762172768.3795,-15.2450
1762172768.5786,-15.2450
1762172768.7797,-15.2450
1762172768.9795,-15.2450
1762172769.1803,-15.2450
1762172769.3802,-15.2450
1762172769.5813,-15.2450
1762172769.7816,-15.2450
1762172769.9825,-15.2450
1762172770.1841,-15.2450
1762172770.3839,-15.2450
1762172770.5833,-15.2450
1762172770.7835,-15.2450
1762172770.9842,-15.2450
1762172771.1842,-15.2450
1762172771.3862,-15.2450
1762172771.5878,-15.2450
1762172771.7886,-15.2450
1762172771.9907,-15.2450
1762172772.1926,-15.2450
1762172772.3934,-15.2450
1762172772.5934,-15.2450
1762172772.7953,-15.2450
1762172772.9952,-15.2450
1762172773.1972,-15.2450
1762172773.4000,-15.0000
1762172773.5996,-15.2450
1762172773.9990,-15.2450
1762172774.1976,-15.2450
1762172774.3990,-15.2450
1762172774.5982,-14.3300
1762172774.7977,-14.3300
1762172775.0197,-11.7190
1762172775.2311,-6.7740
1762172775.4420,-1.8610
1762172775.6536,3.0430
1762172775.8657,7.9670
1762172776.0789,12.8600
1762172776.2908,17.7220
1762172776.5035,22.5750
1762172776.7149,27.2720
1762172776.9269,31.9910
1762172777.1291,35.9790
1762172777.3290,35.9790
1762172777.5304,35.9790
1762172777.7310,35.9790
1762172777.9315,35.9790
