ros_time_s,Error_Distancia
1762172663.9965,0.0602
1762172664.0459,0.0602
1762172664.0962,0.0602
1762172664.1543,0.0311
1762172664.1958,0.0311
1762172664.2461,0.0311
1762172664.3028,-0.0034
1762172664.3456,-0.0034
1762172664.3959,-0.0034
1762172664.4559,-0.0021
1762172664.4964,-0.0021
1762172664.5458,-0.0021
1762172664.6076,-0.0490
1762172664.6462,-0.0490
1762172664.6965,-0.0490
1762172664.7462,-0.0490
1762172664.8034,0.0384
1762172664.8462,0.0384
1762172664.8965,0.0384
1762172664.9557,0.0571
1762172664.9957,0.0571
1762172665.0463,0.0571
1762172665.1058,0.0136
1762172665.1457,0.0136
1762172665.1964,0.0136
1762172665.2550,0.0595
1762172665.2964,0.0595
1762172665.3461,0.0595
1762172665.4053,0.0375
1762172665.4463,0.0375
1762172665.4959,0.0375
1762172665.5461,0.0375
1762172665.6057,0.0715
1762172665.6461,0.0715
1762172665.6962,0.0715
1762172665.7570,0.0457
1762172665.7963,0.0457
1762172665.8462,0.0457
1762172665.9047,0.0520
1762172665.9463,0.0520
1762172665.9962,0.0520
1762172666.0572,0.0862
1762172666.0958,0.0862
1762172666.1459,0.0862
1762172666.1963,0.0862
1762172666.2564,0.0543
1762172666.2961,0.0543
1762172666.3462,0.0543
1762172666.4063,0.0979
1762172666.4460,0.0979
1762172666.4964,0.0979
1762172666.5548,0.0735
1762172666.5962,0.0735
1762172666.6463,0.0735
1762172666.7059,0.0850
1762172666.7456,0.0850
1762172666.7962,0.0850
1762172666.8456,0.0850
1762172666.9058,0.0723
1762172666.9457,0.0723
1762172666.9962,0.0723
1762172667.0568,0.0785
1762172667.0961,0.0785
1762172667.1457,0.0785
1762172667.2052,0.0981
1762172667.2459,0.0981
1762172667.2962,0.0981
1762172667.3547,0.0622
1762172667.3962,0.0622
1762172667.4457,0.0622
1762172667.4958,0.0622
1762172667.5537,0.0117
1762172667.5961,0.0117
1762172667.6462,0.0117
1762172667.7039,0.0505
1762172667.7460,0.0505
1762172667.7963,0.0505
1762172667.8564,-0.0484
1762172667.8962,-0.0484
1762172667.9457,-0.0484
1762172668.0056,0.0298
1762172668.0456,0.0298
1762172668.0955,0.0298
1762172668.1461,0.0298
1762172668.2056,0.0250
1762172668.2462,0.0250
1762172668.2957,0.0250
1762172668.3568,-0.0363
1762172668.3951,-0.0363
1762172668.4456,-0.0363
1762172668.5051,0.0369
1762172668.5457,0.0369
1762172668.5956,0.0369
1762172668.6544,0.0039
1762172668.6957,0.0039
1762172668.7456,0.0039
1762172668.7950,0.0039
1762172668.8544,0.0017
1762172668.8957,0.0017
1762172668.9466,0.0017
1762172669.0068,0.0271
1762172669.0455,0.0271
1762172669.0955,0.0271
1762172669.1552,-0.0072
1762172669.1957,-0.0072
1762172669.2452,-0.0072
1762172669.3053,0.0336
1762172669.3466,0.0336
1762172669.3952,0.0336
1762172669.4452,0.0336
1762172669.5045,-0.0603
1762172669.5467,-0.0603
1762172669.5962,-0.0603
1762172669.6555,-0.0113
1762172669.6960,-0.0113
1762172669.7476,-0.0113
1762172669.8068,0.0191
1762172669.8458,0.0191
1762172669.8952,0.0191
1762172669.9467,0.0191
1762172670.0059,-0.0329
1762172670.0458,-0.0329
1762172670.0956,-0.0329
1762172670.1585,-0.0523
1762172670.1957,-0.0523
1762172670.2456,-0.0523
1762172670.3054,-0.0172
1762172670.3456,-0.0172
1762172670.3957,-0.0172
1762172670.4556,-0.0029
1762172670.4959,-0.0029
1762172670.5452,-0.0029
1762172670.6061,-0.0307
1762172670.6455,-0.0307
1762172670.6961,-0.0307
1762172670.7452,-0.0307
1762172670.8056,-0.0265
1762172670.8460,-0.0265
1762172670.8958,-0.0265
1762172670.9544,-0.0308
1762172670.9957,-0.0308
1762172671.0456,-0.0308
1762172671.1058,-0.0147
1762172671.1468,-0.0147
1762172671.1958,-0.0147
1762172671.2559,-0.0333
1762172671.2957,-0.0333
1762172671.3458,-0.0333
