ros_time_s,Lecturas_ValidasRojo
1762172782.2361,3.0000
1762172782.3983,3.0000
1762172782.5648,3.0000
1762172782.7445,3.0000
1762172782.8975,4.0000
1762172783.0771,3.0000
1762172783.2310,3.0000
1762172783.3844,3.0000
1762172783.5498,3.0000
1762172783.7083,3.0000
1762172783.8744,3.0000
1762172784.0536,4.0000
1762172784.2063,3.0000
1762172784.3878,3.0000
1762172784.5425,3.0000
1762172784.7055,3.0000
1762172784.8541,3.0000
1762172785.0427,2.0000
1762172785.1896,3.0000
1762172785.3489,3.0000
1762172785.5170,3.0000
1762172785.6968,3.0000
1762172785.8504,2.0000
1762172786.0027,1.0000
1762172786.1834,2.0000
1762172786.3430,0.0000
1762172786.5010,1.0000
1762172786.6801,1.0000
1762172786.8418,2.0000
1762172786.9953,1.0000
1762172787.1538,1.0000
1762172787.3215,1.0000
1762172787.4789,0.0000
1762172787.6405,0.0000
1762172787.8153,0.0000
1762172787.9706,0.0000
1762172788.1553,0.0000
1762172788.3166,0.0000
1762172788.4837,0.0000
1762172788.6288,0.0000
1762172788.8049,0.0000
1762172788.9655,0.0000
1762172789.1191,0.0000
1762172789.2962,0.0000
1762172789.4666,0.0000
1762172789.6363,0.0000
1762172789.8019,0.0000
1762172789.9736,0.0000
1762172790.1266,0.0000
1762172790.2892,0.0000
1762172790.4650,0.0000
1762172790.6176,0.0000
1762172790.7882,0.0000
1762172790.9518,0.0000
1762172791.1326,0.0000
1762172791.2876,0.0000
1762172791.4605,0.0000
1762172791.6080,0.0000
1762172791.7882,0.0000
1762172791.9411,0.0000
1762172792.1052,0.0000
1762172792.2716,0.0000
1762172792.4255,0.0000
1762172792.5937,0.0000
1762172792.7562,0.0000
1762172792.9361,0.0000
1762172793.0904,0.0000
1762172793.2591,0.0000
1762172793.4130,0.0000
1762172793.5861,0.0000
1762172793.7465,0.0000
1762172793.9256,0.0000
1762172794.0787,0.0000
1762172794.2563,0.0000
1762172794.4112,0.0000
1762172794.5655,0.0000
1762172794.7388,0.0000
1762172794.8928,0.0000
1762172795.0710,0.0000
1762172795.2322,0.0000
1762172795.3963,0.0000
1762172795.5531,0.0000
1762172795.7205,0.0000
1762172795.8842,0.0000
1762172796.0619,0.0000
1762172796.2068,0.0000
1762172796.3777,0.0000
1762172796.5410,0.0000
1762172796.6947,0.0000
1762172796.8737,0.0000
1762172797.0291,0.0000
1762172797.1930,0.0000
1762172797.3470,0.0000
1762172797.5175,0.0000
1762172797.6953,0.0000
1762172797.8482,0.0000
1762172798.0173,0.0000
1762172798.1741,0.0000
1762172798.3386,0.0000
1762172798.4928,0.0000
1762172798.6715,0.0000
1762172798.8249,0.0000
1762172799.0034,0.0000
1762172799.1562,0.0000
1762172799.3175,0.0000
1762172799.4742,0.0000
1762172799.6532,0.0000
1762172799.8059,0.0000
1762172799.9630,0.0000
1762172800.1433,0.0000
1762172800.2962,0.0000
1762172800.4521,0.0000
1762172800.6322,0.0000
1762172800.7859,0.0000
1762172800.9444,0.0000
1762172801.1148,0.0000
1762172801.2686,0.0000
1762172801.4464,0.0000
1762172801.5989,0.0000
1762172801.7791,0.0000
1762172801.9334,0.0000
1762172802.0976,0.0000
1762172802.2483,0.0000
1762172802.4296,0.0000
1762172802.5843,0.0000
1762172802.7381,0.0000
1762172802.9165,0.0000
1762172803.0731,0.0000
1762172803.2369,0.0000
1762172803.4047,0.0000
