ros_time_s,Lecturas_ValidasRojo
1762171010.3955,0.0000
1762171010.5543,0.0000
1762171010.7175,0.0000
1762171010.8904,0.0000
1762171011.0644,0.0000
1762171011.2179,0.0000
1762171011.3756,0.0000
1762171011.5557,0.0000
1762171011.7151,0.0000
1762171011.8704,0.0000
1762171012.0520,0.0000
1762171012.2157,0.0000
1762171012.3695,0.0000
1762171012.5486,0.0000
1762171012.6996,0.0000
1762171012.8760,0.0000
1762171013.0460,0.0000
1762171013.2001,0.0000
1762171013.3773,0.0000
1762171013.5315,0.0000
1762171013.7074,0.0000
1762171013.8785,0.0000
1762171014.0439,0.0000
1762171014.2029,0.0000
1762171014.3586,0.0000
1762171014.5175,0.0000
1762171014.6974,0.0000
1762171014.8638,0.0000
1762171015.0181,0.0000
1762171015.1974,0.0000
1762171015.3530,0.0000
