ros_time_s,Lecturas_ValidasVerde
1762170969.3723,2.0000
1762170969.5489,3.0000
1762170969.7047,2.0000
1762170969.8831,4.0000
1762170970.0374,8.0000
1762170970.1888,9.0000
1762170970.3596,7.0000
1762170970.5377,9.0000
1762170970.6921,8.0000
1762170970.8704,13.0000
1762170971.0189,11.0000
1762170971.1964,8.0000
1762170971.3515,12.0000
1762170971.5299,10.0000
1762170971.6871,8.0000
1762170971.8416,8.0000
1762170972.0208,8.0000
1762170972.1761,5.0000
1762170972.3529,2.0000
1762170972.5064,2.0000
1762170972.6863,1.0000
1762170972.8410,2.0000
1762170972.9940,3.0000
1762170973.1732,4.0000
1762170973.3293,3.0000
1762170973.5081,3.0000
1762170973.6512,3.0000
1762170973.8308,2.0000
1762170973.9862,4.0000
1762170974.1579,2.0000
1762170974.3114,5.0000
1762170974.4895,4.0000
1762170974.6434,2.0000
1762170974.8232,3.0000
1762170974.9777,1.0000
1762170975.1542,2.0000
1762170975.3098,2.0000
1762170975.4874,2.0000
1762170975.6417,1.0000
1762170975.7953,3.0000
1762170975.9750,1.0000
1762170976.1290,1.0000
1762170976.3055,2.0000
1762170976.4607,2.0000
1762170976.6390,3.0000
1762170976.7922,8.0000
1762170976.9727,9.0000
1762170977.1259,9.0000
1762170977.3054,8.0000
1762170977.4494,9.0000
1762170977.6291,8.0000
1762170977.7823,7.0000
1762170977.9611,7.0000
1762170978.1153,8.0000
1762170978.2928,9.0000
1762170978.4483,5.0000
1762170978.6068,5.0000
1762170978.7846,3.0000
1762170978.9397,2.0000
1762170979.0942,2.0000
1762170979.2737,2.0000
1762170979.4262,2.0000
1762170979.6039,1.0000
1762170979.7582,2.0000
1762170979.9359,1.0000
1762170980.0968,3.0000
1762170980.2593,2.0000
1762170980.4119,2.0000
1762170980.5800,2.0000
1762170980.7413,4.0000
1762170980.9210,3.0000
1762170981.0740,1.0000
1762170981.2296,2.0000
1762170981.4187,2.0000
1762170981.5726,2.0000
1762170981.7252,1.0000
1762170981.9036,2.0000
1762170982.0522,2.0000
1762170982.2320,3.0000
1762170982.3824,3.0000
1762170982.5599,4.0000
1762170982.7252,4.0000
1762170982.9026,2.0000
1762170983.0595,2.0000
1762170983.2302,1.0000
1762170983.3848,1.0000
1762170983.5635,3.0000
1762170983.7181,1.0000
1762170984.3833,1.0000
1762170984.5367,1.0000
1762170984.8883,2.0000
1762170985.0428,2.0000
1762170985.1974,1.0000
1762170985.3819,1.0000
1762170985.5386,2.0000
1762170985.6929,2.0000
1762170985.8706,2.0000
1762170986.1950,1.0000
1762170986.3746,1.0000
1762170986.5276,1.0000
1762170987.0182,1.0000
1762170987.3507,1.0000
1762170987.5144,1.0000
1762170987.6945,1.0000
1762170988.1807,1.0000
1762170988.8462,1.0000
1762170988.9932,2.0000
1762170989.1722,2.0000
1762170989.3341,2.0000
1762170989.8209,1.0000
1762170990.0012,2.0000
1762170990.1558,1.0000
1762170990.4929,1.0000
1762170991.1590,1.0000
1762170991.3175,1.0000
1762170991.4701,1.0000
1762170991.6481,1.0000
1762170991.8019,2.0000
1762170991.9802,2.0000
1762170992.1347,4.0000
1762170992.3129,4.0000
1762170992.4671,6.0000
1762170992.6444,6.0000
1762170992.8003,3.0000
1762170992.9785,4.0000
1762170993.1416,2.0000
1762170993.2969,2.0000
1762170993.4762,3.0000
1762170993.6299,2.0000
1762170993.8005,2.0000
1762170993.9546,2.0000
1762170994.1238,3.0000
1762170994.3040,4.0000
1762170994.4578,6.0000
1762170994.6197,5.0000
1762170994.7991,3.0000
1762170994.9521,4.0000
1762170995.1115,2.0000
1762170995.2906,3.0000
1762170995.4495,2.0000
1762170995.6043,3.0000
1762170995.7790,3.0000
1762170995.9453,5.0000
1762170996.1005,6.0000
1762170996.2791,5.0000
1762170996.4400,3.0000
1762170996.6034,6.0000
1762170996.7583,4.0000
1762170996.9359,5.0000
1762170997.1062,5.0000
1762170997.2720,4.0000
1762170997.4264,6.0000
1762170997.6016,4.0000
1762170997.7537,5.0000
1762170997.9317,7.0000
1762170998.0865,6.0000
1762170998.2424,6.0000
1762170998.4185,6.0000
1762170998.5839,7.0000
1762170998.7424,6.0000
1762170998.9133,4.0000
1762170999.0620,3.0000
1762170999.2403,4.0000
1762170999.4079,7.0000
1762170999.5624,5.0000
1762170999.7402,5.0000
1762170999.8964,6.0000
1762171000.0517,8.0000
1762171000.2161,6.0000
1762171000.3835,6.0000
1762171000.5633,6.0000
1762171000.7074,8.0000
1762171000.8845,7.0000
1762171001.0462,8.0000
1762171001.2015,8.0000
1762171001.3631,7.0000
1762171001.5319,8.0000
1762171001.6886,6.0000
1762171001.8477,7.0000
1762171002.0334,9.0000
1762171002.1863,8.0000
1762171002.3558,10.0000
1762171002.5114,8.0000
1762171002.6662,7.0000
1762171002.8445,8.0000
1762171002.9974,9.0000
1762171003.1768,8.0000
1762171003.3278,8.0000
1762171003.5069,10.0000
1762171003.6609,10.0000
1762171003.8160,9.0000
1762171003.9785,10.0000
1762171004.1472,9.0000
1762171004.3064,10.0000
1762171004.4746,8.0000
1762171004.6383,8.0000
1762171004.7960,10.0000
1762171004.9739,10.0000
1762171005.1429,10.0000
1762171005.2957,8.0000
1762171005.4533,10.0000
1762171005.6128,11.0000
1762171005.7910,12.0000
1762171005.9451,12.0000
1762171006.1234,12.0000
1762171006.2772,12.0000
1762171006.4315,11.0000
1762171006.6107,9.0000
1762171006.7639,8.0000
1762171006.9217,10.0000
1762171007.0863,15.0000
1762171007.2651,16.0000
1762171007.4191,12.0000
1762171007.5837,16.0000
1762171007.7627,16.0000
1762171007.9195,15.0000
1762171008.0967,14.0000
1762171008.2509,16.0000
1762171008.4167,16.0000
1762171008.5803,14.0000
1762171008.7594,15.0000
1762171008.9116,14.0000
1762171009.0900,10.0000
1762171009.2422,10.0000
1762171009.4186,10.0000
1762171009.5737,10.0000
1762171009.7523,15.0000
1762171009.9066,11.0000
1762171010.0609,12.0000
1762171010.2378,14.0000
1762171010.3942,13.0000
1762171010.5533,10.0000
1762171010.7165,11.0000
1762171010.8890,10.0000
1762171011.0626,9.0000
1762171011.2169,9.0000
1762171011.3747,11.0000
1762171011.5543,11.0000
1762171011.7140,9.0000
1762171011.8691,12.0000
1762171012.0505,11.0000
1762171012.2143,12.0000
1762171012.3682,11.0000
1762171012.5472,12.0000
1762171012.6982,11.0000
1762171012.8750,10.0000
1762171013.0444,12.0000
1762171013.1985,16.0000
1762171013.3763,13.0000
1762171013.5305,12.0000
1762171013.7062,12.0000
1762171013.8771,12.0000
1762171014.0423,10.0000
1762171014.2014,10.0000
1762171014.3572,9.0000
1762171014.5165,10.0000
1762171014.6962,10.0000
1762171014.8622,10.0000
1762171015.0171,7.0000
1762171015.1959,10.0000
1762171015.3515,10.0000
1762171015.5102,11.0000
1762171015.6801,10.0000
1762171015.8376,11.0000
1762171016.0160,10.0000
1762171016.1805,11.0000
1762171016.3346,9.0000
1762171016.4894,10.0000
1762171016.6558,10.0000
1762171016.8329,10.0000
1762171016.9882,12.0000
1762171017.1503,10.0000
1762171017.3120,11.0000
1762171017.4871,11.0000
1762171017.6481,10.0000
1762171017.8161,10.0000
1762171017.9900,10.0000
1762171018.1530,11.0000
1762171018.3213,10.0000
1762171018.4737,10.0000
1762171018.6300,11.0000
1762171018.8093,10.0000
1762171018.9637,9.0000
1762171019.1419,7.0000
1762171019.2934,9.0000
1762171019.4638,10.0000
1762171019.6324,10.0000
1762171019.7879,11.0000
1762171019.9653,11.0000
1762171020.1172,10.0000
1762171020.2816,11.0000
1762171020.4624,10.0000
1762171020.6124,10.0000
1762171020.7834,9.0000
1762171020.9431,8.0000
1762171021.1204,10.0000
1762171021.2694,10.0000
1762171021.4440,10.0000
1762171021.6056,12.0000
1762171021.7603,12.0000
1762171021.9402,11.0000
1762171022.0937,11.0000
1762171022.2663,11.0000
1762171022.4206,12.0000
1762171022.5991,12.0000
1762171022.7621,12.0000
1762171022.9341,13.0000
1762171023.0807,12.0000
1762171023.2649,10.0000
1762171023.4198,12.0000
1762171023.5727,13.0000
1762171023.7491,12.0000
1762171023.9218,12.0000
1762171024.0748,11.0000
1762171024.2543,13.0000
1762171024.4088,12.0000
1762171024.5878,12.0000
1762171024.7408,14.0000
1762171024.9164,12.0000
1762171025.0693,13.0000
1762171025.2250,14.0000
1762171025.4043,11.0000
1762171025.5586,11.0000
1762171025.7358,11.0000
1762171025.8918,12.0000
1762171026.0689,10.0000
1762171026.2238,12.0000
1762171026.4025,13.0000
1762171026.5570,13.0000
1762171026.7107,13.0000
1762171026.8904,13.0000
1762171027.0453,15.0000
1762171027.2025,15.0000
1762171027.3856,13.0000
1762171027.5451,14.0000
1762171027.6983,17.0000
1762171027.8777,15.0000
1762171028.0309,14.0000
1762171028.1905,14.0000
1762171028.3676,12.0000
1762171028.5278,17.0000
1762171028.6916,13.0000
1762171028.8499,14.0000
1762171029.0037,14.0000
1762171029.1834,14.0000
1762171029.3378,13.0000
1762171029.5149,11.0000
1762171029.6727,14.0000
1762171029.8268,14.0000
1762171030.0037,13.0000
1762171030.1581,18.0000
1762171030.3124,11.0000
1762171030.4922,13.0000
1762171030.6456,15.0000
1762171030.8244,14.0000
1762171030.9755,13.0000
1762171031.1539,13.0000
1762171031.3076,13.0000
1762171031.4612,13.0000
1762171031.6405,11.0000
1762171031.8050,12.0000
1762171031.9608,11.0000
1762171032.1138,13.0000
1762171032.2839,13.0000
1762171032.4608,13.0000
1762171032.6130,12.0000
1762171032.7680,10.0000
1762171032.9411,12.0000
1762171033.0949,15.0000
1762171033.2781,13.0000
1762171033.4326,11.0000
1762171033.5865,12.0000
1762171033.7650,13.0000
1762171033.9224,13.0000
1762171034.1011,13.0000
1762171034.2557,14.0000
1762171034.4093,11.0000
1762171034.5724,14.0000
1762171034.7508,12.0000
1762171034.9030,14.0000
1762171035.0799,13.0000
1762171035.2349,12.0000
1762171035.4118,13.0000
1762171035.5667,12.0000
1762171035.7203,13.0000
1762171035.9008,13.0000
1762171036.0533,13.0000
1762171036.2318,14.0000
1762171036.3863,12.0000
1762171036.5433,12.0000
1762171036.7070,12.0000
1762171036.8764,16.0000
1762171037.0490,14.0000
1762171037.2026,14.0000
1762171037.3818,15.0000
1762171037.5354,12.0000
1762171037.6963,14.0000
1762171037.8743,13.0000
1762171038.0275,13.0000
1762171038.2113,13.0000
1762171038.3718,13.0000
1762171038.5257,13.0000
1762171038.6924,16.0000
1762171038.8535,17.0000
1762171039.0165,18.0000
1762171039.1843,17.0000
1762171039.3572,16.0000
1762171039.5111,19.0000
1762171039.6912,19.0000
1762171039.8447,19.0000
1762171040.0146,20.0000
1762171040.1701,20.0000
1762171040.3420,19.0000
1762171040.4974,20.0000
1762171040.6740,22.0000
1762171040.8281,21.0000
1762171040.9822,23.0000
1762171041.1587,20.0000
1762171041.3157,22.0000
1762171041.4923,20.0000
1762171041.6474,23.0000
1762171041.8043,23.0000
1762171041.9859,23.0000
1762171042.1407,24.0000
1762171042.2950,19.0000
1762171042.4734,20.0000
1762171042.6292,23.0000
1762171042.8056,23.0000
1762171042.9594,24.0000
1762171043.1396,22.0000
1762171043.2928,25.0000
1762171043.4470,23.0000
1762171043.6246,24.0000
1762171043.7913,23.0000
1762171043.9435,24.0000
1762171044.1201,27.0000
1762171044.2798,26.0000
1762171044.4334,25.0000
1762171044.6121,23.0000
1762171044.7645,25.0000
1762171044.9448,24.0000
1762171045.0990,24.0000
1762171045.2769,25.0000
1762171045.4315,24.0000
1762171045.6088,24.0000
1762171045.7634,26.0000
1762171045.9255,26.0000
1762171046.0812,26.0000
1762171046.2528,27.0000
1762171046.4305,27.0000
1762171046.5893,25.0000
1762171046.7496,25.0000
1762171046.9037,28.0000
1762171047.0722,29.0000
1762171047.2488,28.0000
1762171047.4090,28.0000
1762171047.5730,28.0000
1762171047.7270,29.0000
1762171047.8886,28.0000
1762171048.0657,28.0000
1762171048.2164,27.0000
1762171048.3919,30.0000
1762171048.5465,28.0000
1762171048.7151,29.0000
1762171048.8709,28.0000
1762171049.0490,29.0000
1762171049.2089,27.0000
1762171049.3621,26.0000
1762171049.5187,30.0000
1762171049.7021,27.0000
1762171049.8554,27.0000
1762171050.0240,27.0000
1762171050.1785,27.0000
1762171050.3327,29.0000
1762171050.5105,30.0000
1762171050.6640,29.0000
1762171050.8432,28.0000
1762171050.9977,29.0000
1762171051.1527,29.0000
1762171051.3290,28.0000
1762171051.4860,29.0000
1762171051.6556,31.0000
1762171051.8128,29.0000
1762171051.9664,31.0000
1762171052.1474,27.0000
1762171052.3072,32.0000
1762171052.4618,30.0000
1762171052.6414,30.0000
1762171052.7956,28.0000
1762171052.9497,30.0000
1762171053.1160,30.0000
1762171053.2848,31.0000
1762171053.4396,31.0000
1762171053.6175,29.0000
1762171053.7706,28.0000
1762171053.9246,29.0000
1762171054.0919,30.0000
1762171054.2624,29.0000
1762171054.4175,29.0000
1762171054.5943,30.0000
1762171054.7478,29.0000
1762171054.9017,29.0000
1762171055.0804,32.0000
1762171055.2422,31.0000
1762171055.4104,30.0000
1762171055.5575,32.0000
1762171055.7221,29.0000
1762171055.8898,30.0000
1762171056.0506,31.0000
1762171056.2288,29.0000
1762171056.3795,30.0000
1762171056.5576,32.0000
1762171056.7127,32.0000
1762171056.8922,30.0000
1762171057.0457,32.0000
1762171057.1993,30.0000
1762171057.3835,31.0000
1762171057.5379,29.0000
1762171057.7052,30.0000
1762171057.8736,32.0000
1762171058.0275,30.0000
1762171058.1948,33.0000
1762171058.3494,31.0000
1762171058.5264,29.0000
1762171058.6819,28.0000
1762171058.8358,30.0000
1762171059.0137,31.0000
1762171059.1676,26.0000
1762171059.3227,29.0000
1762171059.5062,28.0000
1762171059.6495,28.0000
1762171059.8308,29.0000
1762171059.9850,26.0000
1762171060.1470,28.0000
1762171060.3015,28.0000
1762171060.4784,27.0000
1762171060.6438,28.0000
1762171060.7929,27.0000
1762171060.9722,30.0000
1762171061.1147,27.0000
1762171061.2981,29.0000
1762171061.4527,29.0000
1762171061.6043,26.0000
1762171061.7772,27.0000
1762171061.9292,27.0000
1762171062.0922,28.0000
1762171062.2735,26.0000
1762171062.4277,26.0000
1762171062.6059,29.0000
1762171062.7521,26.0000
1762171062.9339,26.0000
1762171063.0874,28.0000
1762171063.2600,26.0000
1762171063.4125,26.0000
1762171063.5670,25.0000
1762171063.7498,27.0000
1762171063.9115,22.0000
1762171064.0721,23.0000
1762171064.2258,25.0000
1762171064.4002,25.0000
1762171064.5549,26.0000
1762171064.7091,24.0000
1762171064.8798,25.0000
1762171065.0389,24.0000
1762171065.2163,27.0000
1762171065.3719,26.0000
1762171065.5233,27.0000
1762171065.7028,26.0000
1762171065.8571,27.0000
1762171066.0359,26.0000
1762171066.1912,27.0000
1762171066.3452,27.0000
1762171066.5239,27.0000
1762171066.6774,27.0000
1762171066.8554,24.0000
1762171067.0099,25.0000
1762171067.1792,27.0000
1762171067.3339,28.0000
1762171067.4925,25.0000
1762171067.6707,26.0000
1762171067.8247,28.0000
1762171067.9786,26.0000
1762171068.1548,26.0000
1762171068.3145,28.0000
1762171068.4695,25.0000
1762171068.6494,26.0000
1762171068.8019,25.0000
1762171068.9808,25.0000
1762171069.1342,26.0000
1762171069.2893,25.0000
1762171069.4671,24.0000
1762171069.6286,24.0000
1762171069.7810,24.0000
1762171069.9437,24.0000
1762171070.1230,22.0000
1762171070.2790,24.0000
1762171070.4351,24.0000
1762171070.6133,25.0000
1762171070.7677,22.0000
1762171070.9423,24.0000
1762171071.0952,23.0000
1762171071.2503,23.0000
1762171071.4282,24.0000
1762171071.5820,22.0000
1762171071.7465,21.0000
1762171071.9252,23.0000
1762171072.0786,21.0000
1762171072.2482,24.0000
1762171072.4023,23.0000
1762171072.5569,22.0000
1762171072.7370,23.0000
1762171072.8932,20.0000
1762171073.0714,20.0000
1762171073.2264,22.0000
1762171073.3823,22.0000
1762171073.5519,22.0000
1762171073.7297,22.0000
1762171073.8848,21.0000
1762171074.0539,22.0000
1762171074.2081,20.0000
1762171074.3692,19.0000
1762171074.5411,22.0000
1762171074.7051,19.0000
1762171074.8602,21.0000
1762171075.0208,20.0000
1762171075.2008,21.0000
1762171075.3542,20.0000
1762171075.5197,19.0000
1762171075.6982,20.0000
1762171075.8521,20.0000
1762171076.0068,21.0000
1762171076.1873,20.0000
1762171076.3342,21.0000
1762171076.5132,19.0000
1762171076.6618,19.0000
1762171076.8344,21.0000
1762171077.0070,19.0000
1762171077.1625,18.0000
1762171077.3152,19.0000
1762171077.4943,16.0000
1762171077.6493,18.0000
1762171077.8016,19.0000
1762171077.9813,18.0000
1762171078.1511,19.0000
1762171078.3119,17.0000
1762171078.4680,17.0000
1762171078.6308,17.0000
1762171078.7852,16.0000
1762171078.9635,14.0000
1762171079.1174,14.0000
1762171079.2710,15.0000
1762171079.4388,14.0000
1762171079.6034,15.0000
1762171079.7682,14.0000
1762171079.9277,11.0000
1762171080.1050,12.0000
1762171080.2505,12.0000
1762171080.4293,11.0000
1762171080.5841,10.0000
1762171080.7451,13.0000
1762171080.9225,13.0000
1762171081.0771,11.0000
1762171081.2544,13.0000
1762171081.4063,12.0000
1762171081.5748,12.0000
1762171081.7313,11.0000
1762171081.8901,10.0000
1762171082.0545,12.0000
1762171082.2211,12.0000
1762171082.3986,11.0000
1762171082.5694,12.0000
1762171082.7090,12.0000
1762171082.8764,13.0000
1762171083.0511,12.0000
1762171083.2154,13.0000
1762171083.3697,13.0000
1762171083.5476,11.0000
1762171083.7007,12.0000
1762171083.8688,13.0000
1762171084.0386,12.0000
1762171084.1934,13.0000
1762171084.3724,12.0000
1762171084.5269,11.0000
1762171084.6810,12.0000
1762171084.8594,11.0000
1762171085.0133,11.0000
1762171085.1932,12.0000
1762171085.3461,11.0000
1762171085.5237,11.0000
1762171085.6774,11.0000
1762171085.8315,11.0000
1762171086.0091,10.0000
1762171086.1639,10.0000
1762171086.3425,10.0000
1762171086.4958,10.0000
1762171086.6558,11.0000
1762171086.8344,9.0000
1762171086.9990,9.0000
1762171087.1515,11.0000
1762171087.3061,9.0000
1762171087.4825,7.0000
1762171087.6563,9.0000
1762171087.8093,9.0000
1762171087.9647,9.0000
1762171088.1458,9.0000
1762171088.2990,11.0000
1762171088.4671,9.0000
1762171088.6218,9.0000
1762171088.7747,8.0000
1762171088.9493,10.0000
1762171089.1037,10.0000
1762171089.2790,8.0000
1762171089.4317,8.0000
1762171089.6105,10.0000
1762171089.7653,9.0000
1762171089.9200,9.0000
1762171090.0968,9.0000
1762171090.2524,8.0000
1762171090.4047,9.0000
1762171090.5839,8.0000
1762171090.7392,9.0000
1762171090.8921,11.0000
1762171091.0716,7.0000
1762171091.2245,8.0000
1762171091.4030,9.0000
1762171091.5630,10.0000
1762171091.7206,9.0000
1762171091.8753,11.0000
1762171092.0475,10.0000
1762171092.2017,9.0000
1762171092.3813,7.0000
1762171092.5356,10.0000
1762171092.6887,9.0000
1762171092.8727,10.0000
1762171093.0150,11.0000
1762171093.1913,11.0000
1762171093.3526,11.0000
1762171093.5247,11.0000
1762171093.6788,10.0000
1762171093.8407,11.0000
1762171093.9912,10.0000
1762171094.1664,8.0000
1762171094.3256,9.0000
1762171094.4793,9.0000
1762171094.6568,9.0000
1762171094.8144,11.0000
1762171094.9860,10.0000
1762171095.1517,10.0000
1762171095.3028,8.0000
1762171095.4736,10.0000
1762171095.6302,10.0000
1762171095.8073,10.0000
1762171095.9488,9.0000
1762171096.1267,8.0000
1762171096.2802,8.0000
1762171096.4633,9.0000
1762171096.6170,10.0000
1762171096.7712,8.0000
1762171096.9508,9.0000
1762171097.1162,9.0000
1762171097.2696,12.0000
1762171097.4376,7.0000
1762171097.6005,10.0000
1762171097.7546,9.0000
1762171097.9281,9.0000
1762171098.0960,7.0000
1762171098.2500,9.0000
1762171098.4053,7.0000
1762171098.5877,7.0000
1762171098.7421,7.0000
1762171098.8944,8.0000
1762171099.0755,7.0000
1762171099.2286,7.0000
1762171099.3837,7.0000
1762171099.5622,6.0000
1762171099.7175,5.0000
1762171099.8943,5.0000
1762171100.0509,6.0000
1762171100.2065,6.0000
1762171100.3853,6.0000
1762171100.5386,5.0000
1762171100.6917,4.0000
1762171100.8714,4.0000
1762171101.0331,4.0000
1762171101.1794,3.0000
1762171101.3527,3.0000
1762171101.5176,3.0000
1762171101.6708,4.0000
1762171101.8498,6.0000
1762171101.9996,5.0000
1762171102.1540,5.0000
1762171102.3328,4.0000
1762171102.4863,3.0000
1762171102.6402,3.0000
1762171102.8204,3.0000
1762171102.9734,4.0000
1762171103.1515,4.0000
1762171103.3082,4.0000
1762171103.4626,5.0000
1762171103.6412,4.0000
1762171103.7947,5.0000
1762171103.9658,6.0000
1762171104.1108,7.0000
1762171104.2893,5.0000
1762171104.4422,4.0000
1762171104.6220,4.0000
1762171104.7725,5.0000
1762171104.9264,6.0000
1762171105.1056,5.0000
1762171105.2595,5.0000
1762171105.4151,4.0000
1762171105.5921,7.0000
1762171105.7469,5.0000
1762171105.9260,5.0000
1762171106.0804,6.0000
1762171106.2347,5.0000
1762171106.4117,7.0000
1762171106.5671,5.0000
1762171106.7308,5.0000
1762171106.8847,6.0000
1762171107.0559,4.0000
1762171107.2338,4.0000
1762171107.3868,5.0000
1762171107.5415,6.0000
1762171107.7197,8.0000
1762171107.8914,8.0000
1762171108.0438,8.0000
1762171108.2025,9.0000
1762171108.3812,9.0000
1762171108.5599,6.0000
1762171108.7360,5.0000
1762171108.8916,7.0000
1762171109.0707,7.0000
1762171109.2251,6.0000
1762171109.4033,10.0000
1762171109.5743,12.0000
1762171109.7403,15.0000
1762171109.8948,12.0000
1762171110.0744,15.0000
1762171110.2292,10.0000
1762171110.4119,12.0000
1762171110.5675,11.0000
1762171110.7227,10.0000
1762171110.9004,11.0000
1762171111.0544,11.0000
1762171111.2214,12.0000
1762171111.3999,14.0000
1762171111.5531,12.0000
1762171111.7083,15.0000
1762171111.8887,20.0000
1762171112.0469,20.0000
1762171112.2135,23.0000
1762171112.3804,26.0000
1762171112.5488,31.0000
1762171112.7207,33.0000
1762171112.8708,25.0000
1762171113.0337,23.0000
1762171113.2087,25.0000
1762171113.3617,24.0000
1762171113.5253,25.0000
1762171113.7092,24.0000
1762171113.8610,24.0000
1762171114.0163,23.0000
1762171114.1938,25.0000
1762171114.3489,22.0000
1762171114.5249,24.0000
1762171114.6805,25.0000
1762171114.8614,24.0000
1762171115.0154,25.0000
1762171115.1910,24.0000
1762171115.3402,23.0000
1762171115.5202,24.0000
1762171115.5202,24.0000
1762171115.7202,23.0000
1762171115.9202,23.0000
1762171116.1202,19.0000
1762171116.3202,19.0000
1762171116.5202,19.0000
1762171116.7202,26.0000
1762171116.9202,26.0000
1762171117.1202,26.0000
1762171117.3202,20.0000
1762171117.5202,20.0000
1762171117.7202,21.0000
1762171117.9202,19.0000
1762171118.1202,20.0000
1762171118.3202,20.0000
1762171118.5202,18.0000
1762171118.7202,17.0000
1762171118.9202,18.0000
1762171119.1202,26.0000
1762171119.3202,26.0000
1762171119.5202,26.0000
1762171119.7202,22.0000
1762171119.9202,21.0000
1762171120.1202,21.0000
1762171120.3202,17.0000
1762171120.5202,18.0000
1762171120.7202,17.0000
1762171120.9202,22.0000
1762171121.1202,22.0000
1762171121.3202,22.0000
1762171121.5202,18.0000
1762171121.7202,18.0000
1762171121.9202,17.0000
1762171122.1202,21.0000
1762171122.3202,22.0000
1762171122.5202,21.0000
1762171122.7202,22.0000
1762171122.9202,23.0000
1762171123.1202,23.0000
1762171123.3202,17.0000
1762171123.5202,18.0000
1762171123.7202,17.0000
1762171123.9202,21.0000
1762171124.1202,21.0000
1762171124.3202,21.0000
1762171124.5202,23.0000
1762171124.7202,22.0000
1762171124.9202,23.0000
1762171125.1202,20.0000
1762171125.3202,20.0000
1762171125.5202,19.0000
1762171125.7202,21.0000
1762171125.9202,21.0000
1762171126.1202,22.0000
1762171126.3202,24.0000
1762171126.5202,23.0000
1762171126.7202,22.0000
1762171126.9202,25.0000
1762171127.1202,26.0000
1762171127.3202,26.0000
1762171127.5202,22.0000
1762171127.7202,23.0000
1762171127.9202,24.0000
1762171128.1202,24.0000
1762171128.3202,24.0000
1762171128.5202,23.0000
1762171128.7202,20.0000
1762171128.9202,20.0000
1762171129.1202,21.0000
1762171129.3202,21.0000
1762171129.5202,22.0000
1762171129.7202,21.0000
1762171129.9202,26.0000
1762171130.1202,27.0000
1762171130.3202,27.0000
1762171130.5202,24.0000
1762171130.7202,24.0000
1762171130.9202,25.0000
1762171131.1202,19.0000
1762171131.3202,19.0000
1762171131.5202,19.0000
1762171131.7202,26.0000
1762171131.9202,26.0000
1762171132.1202,25.0000
1762171132.3202,25.0000
1762171132.5202,24.0000
1762171132.7202,25.0000
1762171132.9202,23.0000
1762171133.1202,23.0000
1762171133.3202,22.0000
1762171133.5202,19.0000
1762171133.7202,20.0000
1762171133.9202,19.0000
1762171134.1202,21.0000
1762171134.3202,20.0000
1762171134.5202,19.0000
1762171134.7202,19.0000
1762171134.9202,19.0000
1762171135.1202,19.0000
1762171135.3202,24.0000
1762171135.5202,24.0000
1762171135.7202,23.0000
1762171135.9202,25.0000
1762171136.1202,25.0000
1762171136.3202,24.0000
1762171136.5202,18.0000
1762171136.7202,18.0000
1762171136.9202,18.0000
1762171137.1202,22.0000
1762171137.3202,22.0000
1762171137.5202,22.0000
1762171137.7202,17.0000
1762171137.9202,17.0000
1762171138.1202,17.0000
1762171138.3202,25.0000
1762171138.5202,25.0000
1762171138.7202,26.0000
1762171138.9202,20.0000
1762171139.1202,20.0000
1762171139.3202,19.0000
1762171139.5202,22.0000
1762171139.7202,22.0000
1762171139.9202,23.0000
1762171140.1202,23.0000
1762171140.3202,23.0000
1762171140.5202,24.0000
1762171140.7202,22.0000
1762171140.9202,23.0000
1762171141.1202,23.0000
1762171141.3202,22.0000
1762171141.5202,22.0000
1762171141.7202,21.0000
1762171141.9202,18.0000
1762171142.1202,17.0000
1762171142.3202,18.0000
1762171142.5202,23.0000
1762171142.7202,23.0000
1762171142.9202,22.0000
1762171143.1202,26.0000
1762171143.3202,26.0000
1762171143.5202,26.0000
