ros_time_s,imu_heading
1762170790.0649,359.9370
1762170790.2649,359.9370
1762170790.4652,359.9370
1762170790.6667,359.9370
1762170790.8669,359.9370
1762170791.0665,359.9370
1762170791.2680,359.9370
1762170791.4697,359.9370
1762170791.6717,359.9370
1762170791.8720,359.9370
1762170792.0720,359.9370
1762170792.2736,359.9370
1762170792.4739,359.9370
1762170792.6743,359.9370
1762170792.8753,359.9370
1762170793.0760,359.9370
1762170793.2775,359.9370
1762170793.4773,359.9370
1762170793.6776,359.9370
1762170793.8790,359.9370
1762170794.0785,359.9370
1762170794.2791,359.9370
1762170794.4796,359.9370
1762170794.6803,359.9370
1762170794.8800,359.9370
1762170795.0802,359.9370
1762170795.2805,359.9370
1762170795.4810,359.9370
1762170795.6816,359.9370
1762170795.8826,359.9370
1762170796.0854,359.9370
1762170796.3270,0.0620
1762170796.5404,359.9370
1762170796.7524,359.6870
1762170796.9905,359.3750
1762170797.2020,359.0000
1762170797.4130,358.3120
1762170797.6262,357.6870
1762170797.8365,357.3750
1762170798.0509,357.0620
1762170798.2601,356.8120
1762170798.4704,356.3120
1762170798.6823,356.0000
1762170798.8949,355.9370
1762170799.1337,356.0000
1762170799.3480,356.1250
1762170799.5581,356.3120
1762170799.7591,356.6250
1762170799.9623,356.7500
1762170800.2014,356.9370
1762170800.4002,356.9370
1762170800.6031,357.0000
1762170800.8256,357.1870
1762170801.0370,357.3120
1762170801.2503,357.5620
1762170801.4593,357.8120
1762170801.6719,358.0000
1762170801.8965,358.1870
1762170802.1305,358.2500
1762170802.3420,358.4370
1762170802.5526,358.3750
1762170802.7547,358.5620
1762170802.9760,358.6870
1762170803.1879,359.0000
1762170803.4025,359.2500
1762170803.6130,359.0620
1762170803.8249,359.0620
1762170804.0369,358.8750
1762170804.2494,358.6870
1762170804.4594,358.5620
1762170804.6704,358.3750
1762170804.8873,358.3120
1762170805.1005,358.0620
1762170805.3100,357.5000
1762170805.5215,357.0620
1762170805.7328,356.9370
1762170805.9446,357.0000
1762170806.1675,357.0620
1762170806.4073,357.1250
1762170806.6071,357.4370
1762170806.8110,357.5620
1762170807.0239,357.8120
1762170807.2361,358.0000
1762170807.4475,357.9370
1762170807.6879,358.0000
1762170807.9025,358.1870
1762170808.1126,358.5000
1762170808.3166,358.6870
1762170808.5285,359.0620
1762170808.7399,359.5620
1762170808.9514,359.7500
1762170809.1639,359.7500
1762170809.3770,359.7500
1762170809.5885,359.7500
1762170809.7999,359.6870
1762170810.0001,359.6870
1762170810.2299,359.8750
1762170810.4419,0.0620
1762170810.6537,0.1250
1762170810.8666,0.5000
1762170811.0787,0.6250
1762170811.2955,0.4370
1762170811.5082,0.1250
1762170811.7188,0.0620
1762170811.9306,0.1870
1762170812.1333,0.2500
1762170812.3395,0.2500
1762170812.5514,0.3750
1762170812.7627,0.1870
1762170812.9751,0.1870
1762170813.1857,0.1870
1762170813.3965,0.2500
1762170813.6085,0.0620
1762170813.8209,359.9370
1762170814.0333,359.8120
1762170814.2447,359.8120
1762170814.4803,0.1250
1762170814.6911,0.5620
1762170814.8996,0.9370
1762170815.1083,1.3120
1762170815.3299,1.6250
1762170815.5416,1.8750
1762170815.7525,1.6870
1762170815.9634,1.5000
1762170816.1764,1.3750
1762170816.3875,1.1870
1762170816.6020,1.0000
1762170816.8124,1.0000
1762170817.0257,1.0000
1762170817.2368,1.1250
1762170817.4504,1.0000
1762170817.6612,0.8750
1762170817.8705,0.8120
1762170818.1090,1.0000
1762170818.3248,1.1870
1762170818.5374,1.3750
1762170818.7522,1.3750
1762170818.9523,1.3120
1762170819.1845,1.0620
1762170819.3864,0.8750
1762170819.6005,0.7500
1762170819.8120,0.8120
1762170820.0238,0.6870
1762170820.2369,0.5000
1762170820.4514,0.5000
1762170820.6597,0.5620
1762170820.8616,0.6870
1762170821.0953,0.9370
1762170821.3194,1.3750
1762170821.5308,1.5620
1762170821.7414,2.0000
1762170821.9626,2.1880
1762170822.1737,2.5630
1762170822.3757,3.0630
1762170822.5770,3.3750
1762170822.7888,3.8750
1762170823.0004,4.1250
1762170823.2127,4.1870
1762170823.4526,4.5000
1762170823.6537,5.0000
1762170823.8802,5.3120
1762170824.0800,5.6250
1762170824.2915,5.7500
1762170824.5033,5.6250
1762170824.7145,5.5620
1762170824.9258,5.6870
1762170825.1376,6.0620
1762170825.3501,6.2500
1762170825.5606,6.1870
1762170825.7738,5.8120
1762170825.9841,5.6870
1762170826.1988,5.5000
1762170826.4085,5.3120
1762170826.6374,4.8750
1762170826.8514,4.5620
1762170827.0624,4.5000
1762170827.2874,4.1870
1762170827.5002,3.8130
1762170827.7395,3.5000
1762170827.9506,3.1250
1762170828.1631,2.7500
1762170828.3751,2.5630
1762170828.5845,2.4380
1762170828.7979,2.2500
1762170829.0106,2.0630
1762170829.2219,1.9370
1762170829.4344,1.8750
1762170829.6481,1.9370
1762170829.8585,1.9370
1762170830.0819,2.1880
1762170830.3063,2.3130
1762170830.5182,2.5000
1762170830.7296,2.7500
1762170830.9429,2.7500
1762170831.1549,2.8750
1762170831.3657,2.7500
1762170831.5785,2.5630
1762170831.7914,2.5000
1762170832.0044,2.5630
1762170832.2168,2.7500
1762170832.4282,3.0630
1762170832.6395,3.1880
1762170832.8523,3.3130
1762170833.0646,3.3750
1762170833.2775,3.4380
1762170833.4898,3.4380
1762170833.7003,3.5630
1762170833.9125,3.7500
1762170834.1248,3.7500
1762170834.3373,3.6250
1762170834.5523,3.4380
1762170834.7613,3.2500
1762170834.9728,3.0630
1762170835.1841,2.8130
1762170835.3980,2.6880
1762170835.6074,2.8130
1762170835.8205,3.0630
1762170836.0335,3.1880
1762170836.2349,3.0630
1762170836.4726,2.5630
1762170836.6843,2.2500
1762170836.8984,1.6870
1762170837.1087,1.2500
1762170837.3206,0.8750
1762170837.5324,0.8120
1762170837.7556,1.1870
1762170837.9666,1.5620
1762170838.1681,1.6250
1762170838.3806,1.7500
1762170838.6053,1.8750
1762170838.8277,2.2500
1762170839.0607,2.6880
1762170839.2727,2.8750
1762170839.4844,2.7500
1762170839.6991,2.5630
1762170839.9095,2.3750
1762170840.1219,2.1250
1762170840.3375,1.8750
1762170840.5526,1.1870
1762170840.7648,0.5620
1762170840.9864,0.0000
1762170841.2023,359.6250
1762170841.4113,359.2500
1762170841.6234,358.9370
1762170841.8449,358.6250
1762170842.0558,358.1250
1762170842.2682,357.5620
1762170842.4785,357.3120
1762170842.6903,357.3120
1762170842.9025,357.3750
1762170843.1155,357.3750
1762170843.3172,357.5620
1762170843.5517,357.9370
1762170843.7739,358.4370
1762170843.9843,358.8750
1762170844.2023,359.3750
1762170844.4403,359.7500
1762170844.6523,359.9370
1762170844.8637,359.8750
1762170845.0755,359.9370
1762170845.2872,359.8750
1762170845.4986,359.8120
1762170845.7104,0.0000
1762170845.9225,0.3750
1762170846.1344,0.5000
1762170846.3473,0.4370
1762170846.5575,0.5000
1762170846.7598,0.4370
1762170846.9756,0.5000
1762170847.1986,0.4370
1762170847.4101,0.4370
1762170847.6196,0.2500
1762170847.8314,0.3120
1762170848.0464,0.1250
1762170848.2553,0.0000
1762170848.4564,359.5620
1762170848.6908,359.1870
1762170848.8917,359.0620
1762170849.1247,358.7500
1762170849.3353,358.3120
1762170849.5487,358.0000
1762170849.7574,357.7500
1762170849.9704,357.7500
1762170850.1799,357.6250
1762170850.3923,357.5000
1762170850.6043,357.4370
1762170850.8057,357.3120
1762170851.0311,357.3120
1762170851.2445,357.2500
1762170851.4518,357.3120
1762170851.6611,357.5620
1762170851.8742,357.7500
1762170852.0865,357.5620
1762170852.2908,357.6250
1762170852.5040,357.7500
1762170852.7039,357.8750
1762170852.9376,358.1250
1762170853.1524,358.1870
1762170853.3627,358.1870
1762170853.5733,358.1870
1762170853.7855,358.2500
1762170853.9977,358.5000
1762170854.2084,358.5620
1762170854.4215,358.4370
1762170854.6332,358.2500
1762170854.8466,358.3120
1762170855.0484,357.9370
1762170855.2488,357.5000
1762170855.4517,357.1870
1762170855.6636,356.8750
1762170855.8734,356.5000
1762170856.0844,356.1250
1762170856.3235,355.7500
1762170856.5346,355.6250
1762170856.7360,355.5000
1762170856.9742,355.3750
1762170857.1853,355.0000
1762170857.3986,354.6870
1762170857.6085,354.4370
1762170857.8206,354.3750
1762170858.0331,354.3120
1762170858.2545,354.1870
1762170858.4888,353.9370
1762170858.7021,353.8120
1762170858.9126,353.6870
1762170859.1233,353.3120
1762170859.3345,353.1250
1762170859.5499,353.1870
1762170859.7606,353.3120
1762170859.9723,353.5620
1762170860.1752,353.9370
1762170860.4064,354.6250
1762170860.6081,354.8750
1762170860.8156,355.2500
1762170861.0376,355.4370
1762170861.2522,355.6870
1762170861.4519,356.0620
1762170861.6721,356.6870
1762170861.8835,357.0620
1762170862.1007,357.4370
1762170862.2996,357.8120
1762170862.5021,358.3120
1762170862.7138,358.6870
1762170862.9370,358.9370
1762170863.1501,359.1250
1762170863.3616,359.3750
1762170863.5731,359.7500
1762170863.7857,0.0620
1762170863.9977,0.2500
1762170864.2085,0.2500
1762170864.4204,0.3120
1762170864.6324,0.5000
1762170864.8636,0.7500
1762170865.0915,1.0000
1762170865.3008,1.1870
1762170865.5017,1.5000
1762170865.7416,1.8120
1762170865.9533,2.1250
1762170866.1546,2.5000
1762170866.3793,2.9380
1762170866.5915,3.1880
1762170866.8031,3.5630
1762170867.0041,3.8130
1762170867.2313,4.0620
1762170867.4325,4.3120
1762170867.6454,4.3750
1762170867.8587,4.4370
1762170868.0694,4.4370
1762170868.2816,4.5620
1762170868.4954,4.5000
1762170868.7067,4.3750
1762170868.9094,4.1870
1762170869.1223,3.7500
1762170869.3393,3.1880
1762170869.5521,2.6250
1762170869.7642,2.1250
1762170869.9752,1.6870
1762170870.1874,1.5620
1762170870.4196,1.5000
1762170870.6316,1.2500
1762170870.8344,1.0620
1762170871.0542,0.6870
1762170871.2566,0.3750
1762170871.4894,0.0620
1762170871.7022,359.6870
1762170871.9146,359.2500
1762170872.1396,359.0000
1762170872.3427,358.5620
1762170872.5555,358.1250
1762170872.7673,357.8120
1762170872.9696,357.3750
1762170873.1816,357.0000
1762170873.3936,356.8120
1762170873.6062,356.6870
1762170873.8081,356.3750
1762170874.0108,356.0620
1762170874.2514,355.5000
1762170874.4620,355.0620
1762170874.6742,354.7500
1762170874.8857,354.3750
1762170875.0985,353.9370
1762170875.2996,353.5000
1762170875.5261,353.0620
1762170875.7375,352.8120
1762170875.9503,352.4370
1762170876.1606,352.3750
1762170876.3728,352.4370
1762170876.5841,352.5000
1762170876.7974,352.3750
1762170877.0105,352.5620
1762170877.2202,352.9370
1762170877.4326,353.1250
1762170877.6464,353.4370
1762170877.8742,353.7500
1762170878.0868,353.8750
1762170878.3011,354.2500
1762170878.5117,354.6250
1762170878.7212,355.0000
1762170878.9333,355.3750
1762170879.1469,355.7500
1762170879.3561,356.0620
1762170879.5669,356.3750
1762170879.7793,356.4370
1762170879.9916,356.3750
1762170880.2047,356.1870
1762170880.4419,355.8750
1762170880.6521,355.3750
1762170880.8636,354.7500
1762170881.0755,354.1870
1762170881.2877,353.7500
1762170881.5025,353.2500
1762170881.7114,352.9370
1762170881.9232,352.5000
1762170882.1346,352.0620
1762170882.3463,351.5000
1762170882.5587,351.1250
1762170882.7694,350.8120
1762170882.9811,350.8120
1762170883.1950,350.9370
1762170883.4079,350.9370
1762170883.6180,350.9370
1762170883.8504,351.2500
1762170884.0599,351.4370
1762170884.2628,351.5000
1762170884.4743,351.6250
1762170884.6876,352.0000
1762170884.8907,352.2500
1762170885.1209,352.6250
1762170885.3333,352.8750
1762170885.5452,353.1870
1762170885.7551,353.9370
1762170885.9669,354.4370
1762170886.1782,354.6870
1762170886.3887,355.0000
1762170886.6023,355.6870
1762170886.8138,356.5620
1762170887.0241,357.0000
1762170887.2356,357.5000
1762170887.4509,358.0000
1762170887.6580,358.4370
1762170887.8693,358.7500
1762170888.0822,358.8120
1762170888.2979,358.8750
1762170888.5087,359.0620
1762170888.7192,359.3750
1762170888.9306,0.0000
1762170889.1417,0.5000
1762170889.3547,0.8750
1762170889.5642,1.3750
1762170889.7772,1.6250
1762170889.9815,1.6870
1762170890.2023,1.8750
1762170890.4041,2.3130
1762170890.6396,2.6880
1762170890.8515,3.1250
1762170891.0518,3.5630
1762170891.2896,3.9380
1762170891.5017,4.3120
1762170891.7067,4.5000
1762170891.9179,4.5620
1762170892.1303,4.5620
1762170892.3560,4.7500
1762170892.5681,4.7500
1762170892.7893,4.8120
1762170893.0015,5.0620
1762170893.2112,5.1250
1762170893.4232,5.1250
1762170893.6353,5.1870
1762170893.8474,5.3120
1762170894.0600,5.5620
1762170894.2712,5.8120
1762170894.4846,6.0000
1762170894.6963,6.0000
1762170894.9086,5.9370
1762170895.1182,5.9370
1762170895.3303,5.5000
1762170895.5536,4.7500
1762170895.7628,4.1870
1762170895.9749,4.0000
1762170896.1873,3.8750
1762170896.4016,3.7500
1762170896.6124,3.6880
1762170896.8248,3.6250
1762170897.0364,3.7500
1762170897.2484,4.0000
1762170897.4602,4.4370
1762170897.6621,4.9370
1762170897.8833,5.7500
1762170898.0955,6.3120
1762170898.3069,6.9370
1762170898.5184,7.5000
1762170898.7295,7.9370
1762170898.9403,8.3750
1762170899.1521,8.6880
1762170899.3812,9.1250
1762170899.6016,9.3750
1762170899.8119,9.4380
1762170900.0231,9.5630
1762170900.2342,9.8130
