ros_time_s,Vel_Des
1762170814.0114,12.7800
1762170814.0491,12.7800
1762170814.0996,12.7800
1762170814.1591,11.7100
1762170814.1994,11.7100
1762170814.2488,11.7100
1762170814.3086,-8.2900
1762170814.3493,-11.4800
1762170814.3997,-11.4800
1762170814.4500,-11.4800
1762170814.5099,8.5200
1762170814.5496,11.7700
1762170814.6001,11.7700
1762170814.6565,10.1600
1762170814.6991,10.1600
1762170814.7493,10.1600
1762170814.8099,-9.8400
1762170814.8491,-10.1900
1762170814.9004,-10.1900
1762170814.9574,8.5000
1762170814.9996,8.5000
1762170815.0492,8.5000
1762170815.0995,8.5000
1762170815.1588,-10.0300
1762170815.2000,-10.0300
1762170815.2496,-10.0300
1762170815.3115,-13.8700
1762170815.3498,-13.8700
1762170815.4000,-13.8700
1762170815.4584,-11.8100
1762170815.4995,-11.8100
1762170815.5493,-11.8100
1762170815.5998,-11.8100
1762170815.6609,8.1900
1762170815.6995,15.0800
1762170815.7492,15.0800
1762170815.8090,-4.9200
1762170815.8490,-11.7000
1762170815.8993,-11.7000
1762170815.9599,-12.8800
1762170815.9998,-12.8800
1762170816.0495,-12.8800
1762170816.1002,-12.8800
1762170816.1571,7.1200
1762170816.2000,11.6900
1762170816.2505,11.6900
1762170816.3100,11.6700
1762170816.3496,11.6700
1762170816.3986,11.6700
1762170816.4601,11.7800
1762170816.5000,11.7800
1762170816.5499,11.7800
1762170816.6005,11.7800
1762170816.6600,1.1800
1762170816.6991,1.1800
1762170816.7499,1.1800
1762170816.8102,13.4100
1762170816.8502,13.4100
1762170816.8992,13.4100
1762170816.9604,-6.5900
1762170816.9994,-9.5600
1762170817.0499,-9.5600
1762170817.1099,-11.5900
1762170817.1494,-11.5900
1762170817.1982,-11.5900
1762170817.2496,-11.5900
1762170817.3053,0.7600
1762170817.3501,0.7600
1762170817.4000,0.7600
1762170817.4606,7.8700
1762170817.4998,7.8700
1762170817.5498,7.8700
1762170817.5999,7.8700
1762170817.6606,11.8400
1762170817.6988,11.8400
1762170817.7499,11.8400
1762170817.8106,11.3400
1762170817.8499,11.3400
1762170817.9002,11.3400
1762170817.9583,9.9700
1762170817.9995,9.9700
1762170818.0501,9.9700
1762170818.1107,-10.0300
1762170818.1504,-11.7400
1762170818.1986,-11.7400
1762170818.2585,-11.8600
1762170818.2994,-11.8600
1762170818.3494,-11.8600
1762170818.3996,-11.8600
1762170818.4604,-5.7700
1762170818.4993,-5.7700
1762170818.5499,-5.7700
1762170818.6085,-11.7400
