ros_time_s,Imu_Error_yaw
1762170792.6698,0.0000
1762170792.9517,0.0000
1762170793.2089,0.0011
1762170793.4632,0.0011
1762170793.6690,0.0011
1762170793.8931,0.0011
1762170794.1032,0.0011
1762170794.2771,0.0011
1762170794.4830,0.0011
1762170794.6553,0.0011
1762170794.8367,0.0011
1762170795.0166,0.0011
1762170795.1951,0.0011
1762170795.3722,0.0011
1762170795.5515,0.0011
1762170795.7054,0.0011
1762170795.8847,0.0011
1762170796.0644,0.0011
1762170796.2253,0.0011
1762170796.4049,0.0011
1762170796.5585,0.0011
1762170796.7374,0.0011
1762170796.8971,-0.0011
1762170797.0767,0.0011
1762170797.2336,0.0055
1762170797.4024,0.0109
1762170797.5799,0.0175
1762170797.7354,0.0295
1762170797.9138,0.0404
1762170798.0591,0.0404
1762170798.2394,0.0458
1762170798.3910,0.0513
1762170798.5627,0.0556
1762170798.7505,0.0644
1762170798.9056,0.0644
1762170799.0845,0.0698
1762170799.2390,0.0709
1762170799.4100,0.0698
1762170799.5633,0.0698
1762170799.7456,0.0676
1762170799.9142,0.0644
1762170800.0695,0.0589
1762170800.2413,0.0567
1762170800.4195,0.0567
1762170800.5737,0.0535
1762170800.7345,0.0535
1762170800.9084,0.0524
1762170801.0748,0.0491
1762170801.2515,0.0491
1762170801.4058,0.0469
1762170801.5744,0.0426
1762170801.7515,0.0382
1762170801.9069,0.0382
1762170802.0627,0.0349
1762170802.2457,0.0316
1762170802.3998,0.0305
1762170802.5612,0.0305
1762170802.7394,0.0273
1762170802.9009,0.0284
1762170803.0545,0.0251
1762170803.2209,0.0229
1762170803.3994,0.0229
1762170803.5556,0.0175
1762170803.7342,0.0131
1762170803.8895,0.0164
1762170804.0428,0.0164
1762170804.2089,0.0164
1762170804.3788,0.0196
1762170804.5566,0.0229
1762170804.7116,0.0251
1762170804.8726,0.0251
1762170805.0495,0.0284
1762170805.2052,0.0295
1762170805.3842,0.0338
1762170805.5380,0.0338
1762170805.7172,0.0436
1762170805.8708,0.0513
1762170806.0483,0.0535
1762170806.2005,0.0524
1762170806.3671,0.0524
1762170806.5449,0.0513
1762170806.6964,0.0502
1762170806.8765,0.0447
1762170807.0321,0.0447
1762170807.1850,0.0426
1762170807.3683,0.0382
1762170807.5222,0.0349
1762170807.7004,0.0349
1762170807.8539,0.0360
1762170808.0330,0.0349
1762170808.1892,0.0316
1762170808.3431,0.0316
1762170808.5227,0.0262
1762170808.6763,0.0229
1762170808.8548,0.0164
1762170809.0101,0.0076
1762170809.1875,0.0076
1762170809.3414,0.0044
1762170809.5200,0.0044
1762170809.6662,0.0044
1762170809.8431,0.0044
1762170809.9976,0.0044
1762170810.1662,0.0055
1762170810.3466,0.0055
1762170810.5116,0.0022
1762170810.6592,0.0022
1762170810.8244,-0.0011
1762170810.9972,-0.0022
1762170811.1508,-0.0087
1762170811.3379,-0.0087
1762170811.4917,-0.0109
1762170811.6487,-0.0076
1762170811.8292,-0.0022
1762170811.9818,-0.0011
1762170812.1502,-0.0011
1762170812.3294,-0.0033
1762170812.4848,-0.0044
1762170812.6389,-0.0044
1762170812.8047,-0.0065
1762170812.9744,-0.0065
1762170813.1424,-0.0033
1762170813.3169,-0.0033
1762170813.4678,-0.0033
1762170813.6229,-0.0033
1762170813.8063,-0.0044
1762170813.9605,-0.0011
1762170814.1190,0.0011
1762170814.2830,0.0033
1762170814.4602,0.0033
1762170814.6157,0.0033
1762170814.7772,-0.0022
1762170814.9452,-0.0098
1762170815.1260,-0.0098
1762170815.2818,-0.0164
1762170815.4419,-0.0229
1762170815.6266,-0.0284
1762170815.7754,-0.0284
1762170815.9429,-0.0327
1762170816.1173,-0.0294
1762170816.2610,-0.0262
1762170816.4382,-0.0240
1762170816.6067,-0.0240
1762170816.7761,-0.0207
1762170816.9303,-0.0175
1762170817.0884,-0.0175
1762170817.2660,-0.0175
1762170817.4262,-0.0175
1762170817.6033,-0.0196
1762170817.7581,-0.0175
1762170817.9141,-0.0153
1762170818.0846,-0.0153
1762170818.2409,-0.0142
1762170818.4203,-0.0175
1762170818.5746,-0.0207
1762170818.7395,-0.0207
1762170818.9106,-0.0240
1762170819.0803,-0.0240
1762170819.2357,-0.0229
1762170819.4138,-0.0229
1762170819.5655,-0.0185
1762170819.7422,-0.0153
1762170819.9053,-0.0131
1762170820.0613,-0.0142
1762170820.2399,-0.0142
1762170820.3957,-0.0120
1762170820.5721,-0.0087
1762170820.7265,-0.0087
1762170820.8859,-0.0087
1762170821.0580,-0.0098
1762170821.2189,-0.0120
1762170821.3922,-0.0164
1762170821.5474,-0.0164
1762170821.7183,-0.0240
1762170821.8729,-0.0273
1762170822.0504,-0.0349
1762170822.2038,-0.0382
1762170822.3827,-0.0382
1762170822.5372,-0.0447
1762170822.7169,-0.0535
1762170822.8700,-0.0589
1762170823.0251,-0.0676
1762170823.2020,-0.0676
1762170823.3562,-0.0720
1762170823.5357,-0.0731
1762170823.6887,-0.0731
1762170823.8682,-0.0785
1762170824.0272,-0.0873
1762170824.1831,-0.0927
1762170824.3403,-0.0982
1762170824.5183,-0.0982
1762170824.6795,-0.1004
1762170824.8567,-0.0982
1762170825.0106,-0.0971
1762170825.1733,-0.0993
1762170825.3434,-0.0993
1762170825.4978,-0.1058
1762170825.6558,-0.1091
1762170825.8354,-0.1080
1762170825.9959,-0.1080
1762170826.1753,-0.1014
1762170826.3248,-0.0993
1762170826.4876,-0.0960
1762170826.6477,-0.0960
1762170826.8106,-0.0927
1762170826.9889,-0.0851
1762170827.1454,-0.0796
1762170827.3115,-0.0785
1762170827.4860,-0.0785
1762170827.6398,-0.0731
1762170827.8126,-0.0665
1762170827.9745,-0.0665
1762170828.1302,-0.0611
1762170828.2969,-0.0545
1762170828.4748,-0.0480
1762170828.6359,-0.0480
1762170828.7941,-0.0447
1762170828.9711,-0.0426
1762170829.1253,-0.0393
1762170829.2838,-0.0360
1762170829.4484,-0.0360
1762170829.6141,-0.0338
1762170829.7950,-0.0327
1762170829.9413,-0.0338
1762170830.1222,-0.0338
1762170830.2890,-0.0338
1762170830.4451,-0.0382
1762170830.6163,-0.0404
1762170830.7814,-0.0436
1762170830.9382,-0.0436
1762170831.1119,-0.0480
1762170831.2651,-0.0480
1762170831.4246,-0.0502
1762170831.5914,-0.0502
1762170831.7712,-0.0480
1762170831.9325,-0.0447
1762170832.0860,-0.0436
1762170832.2583,-0.0447
1762170832.4223,-0.0447
1762170832.5820,-0.0480
1762170832.7573,-0.0535
1762170832.9211,-0.0556
1762170833.0798,-0.0556
1762170833.2481,-0.0578
1762170833.4021,-0.0589
1762170833.5774,-0.0600
1762170833.7423,-0.0600
1762170833.9012,-0.0600
1762170834.0606,-0.0622
1762170834.2377,-0.0655
1762170834.3914,-0.0655
1762170834.5615,-0.0655
1762170834.7319,-0.0633
1762170834.8851,-0.0600
1762170835.0428,-0.0567
1762170835.2189,-0.0535
1762170835.3839,-0.0535
1762170835.5509,-0.0491
1762170835.7176,-0.0469
1762170835.8654,-0.0491
1762170836.0422,-0.0491
1762170836.2060,-0.0535
1762170836.3784,-0.0556
1762170836.5315,-0.0535
1762170836.7048,-0.0535
1762170836.8520,-0.0447
1762170837.0283,-0.0393
1762170837.1785,-0.0294
1762170837.3484,-0.0294
1762170837.5230,-0.0218
1762170837.6825,-0.0153
1762170837.8497,-0.0142
1762170838.0046,-0.0207
1762170838.1695,-0.0207
1762170838.3362,-0.0273
1762170838.5028,-0.0284
1762170838.6758,-0.0305
1762170838.8403,-0.0305
1762170838.9952,-0.0327
1762170839.1736,-0.0393
1762170839.3221,-0.0469
1762170839.4874,-0.0469
1762170839.6660,-0.0502
1762170839.8125,-0.0480
1762170839.9958,-0.0447
1762170840.1519,-0.0447
1762170840.3043,-0.0415
1762170840.4853,-0.0371
1762170840.6378,-0.0327
1762170840.8086,-0.0207
1762170840.9761,-0.0207
1762170841.1313,-0.0098
1762170841.3088,0.0000
1762170841.4731,0.0065
1762170841.6163,0.0065
1762170841.7787,0.0131
1762170841.9498,0.0186
1762170842.1104,0.0240
1762170842.2886,0.0240
1762170842.4434,0.0327
1762170842.6234,0.0426
1762170842.7751,0.0469
1762170842.9488,0.0469
1762170843.1013,0.0469
1762170843.2707,0.0458
1762170843.4503,0.0458
1762170843.6155,0.0426
1762170843.7806,0.0426
1762170843.9437,0.0360
1762170844.0986,0.0273
1762170844.2605,0.0196
1762170844.4367,0.0196
1762170844.5886,0.0109
1762170844.7673,0.0044
1762170844.9308,0.0011
1762170845.0830,0.0011
1762170845.2531,0.0022
1762170845.4116,0.0011
1762170845.5898,0.0022
1762170845.7346,0.0022
1762170845.9134,0.0033
1762170846.0758,0.0000
1762170846.2385,-0.0065
1762170846.3939,-0.0087
1762170846.5674,-0.0087
1762170846.7289,-0.0076
1762170846.8835,-0.0087
1762170847.0628,-0.0076
1762170847.2166,-0.0076
1762170847.3769,-0.0087
1762170847.5342,-0.0076
1762170847.7046,-0.0076
1762170847.8588,-0.0076
1762170848.0323,-0.0044
1762170848.1917,-0.0054
1762170848.3515,-0.0022
1762170848.5191,0.0000
1762170848.6931,0.0000
1762170848.8525,0.0076
1762170849.0272,0.0142
1762170849.1800,0.0164
1762170849.3348,0.0164
1762170849.4987,0.0218
1762170849.6763,0.0295
1762170849.8272,0.0349
1762170849.9993,0.0349
1762170850.1592,0.0393
1762170850.3279,0.0393
1762170850.5002,0.0415
1762170850.6549,0.0436
1762170850.8100,0.0436
1762170850.9770,0.0447
1762170851.1452,0.0469
1762170851.3126,0.0469
1762170851.4661,0.0469
1762170851.6439,0.0480
1762170851.8025,0.0469
1762170851.9623,0.0426
1762170852.1235,0.0393
1762170852.3007,0.0393
1762170852.4559,0.0426
1762170852.6102,0.0415
1762170852.7893,0.0393
1762170852.9462,0.0371
1762170853.1022,0.0371
1762170853.2693,0.0327
1762170853.4412,0.0316
1762170853.6094,0.0316
1762170853.7627,0.0316
1762170853.9253,0.0316
1762170854.1029,0.0305
1762170854.2566,0.0262
1762170854.4193,0.0262
1762170854.5961,0.0251
1762170854.7516,0.0273
1762170854.9110,0.0305
1762170855.0885,0.0305
1762170855.2326,0.0295
1762170855.3926,0.0360
1762170855.5713,0.0436
1762170855.7266,0.0491
1762170855.9046,0.0491
1762170856.0682,0.0545
1762170856.2227,0.0611
1762170856.3797,0.0676
1762170856.5386,0.0676
1762170856.7140,0.0742
1762170856.8675,0.0764
1762170857.0480,0.0785
1762170857.2073,0.0785
1762170857.3616,0.0807
1762170857.5407,0.0873
1762170857.6930,0.0927
1762170857.8525,0.0971
1762170858.0295,0.0971
1762170858.1854,0.0982
1762170858.3459,0.0993
1762170858.5175,0.1015
1762170858.6919,0.1015
1762170858.8465,0.1058
1762170859.0158,0.1080
1762170859.1699,0.1102
1762170859.3396,0.1102
1762170859.4994,0.1167
1762170859.6614,0.1200
1762170859.8315,0.1189
1762170859.9852,0.1189
1762170860.1522,0.1167
1762170860.3128,0.1124
1762170860.4792,0.1058
1762170860.6495,0.1058
1762170860.8033,0.0938
1762170860.9817,0.0894
1762170861.1357,0.0829
1762170861.3024,0.0796
1762170861.4604,0.0796
1762170861.6250,0.0753
1762170861.7929,0.0687
1762170861.9486,0.0578
1762170862.1151,0.0578
1762170862.2749,0.0513
1762170862.4435,0.0447
1762170862.6104,0.0382
1762170862.7669,0.0295
1762170862.9395,0.0295
1762170863.0927,0.0229
1762170863.2699,0.0186
1762170863.4269,0.0153
1762170863.5870,0.0153
1762170863.7505,0.0109
1762170863.9057,0.0044
1762170864.0832,-0.0011
1762170864.2387,-0.0044
1762170864.3913,-0.0044
1762170864.5709,-0.0044
1762170864.7304,-0.0054
1762170864.9039,-0.0087
1762170865.0675,-0.0087
1762170865.2200,-0.0131
1762170865.3940,-0.0175
1762170865.5584,-0.0175
1762170865.7222,-0.0207
1762170865.8716,-0.0262
1762170866.0363,-0.0316
1762170866.1954,-0.0316
1762170866.3703,-0.0371
1762170866.5348,-0.0436
1762170866.6843,-0.0513
1762170866.8547,-0.0556
1762170867.0148,-0.0556
1762170867.1808,-0.0622
1762170867.3623,-0.0665
1762170867.5100,-0.0709
1762170867.6771,-0.0709
1762170867.8410,-0.0753
1762170868.0179,-0.0764
