ros_time_s,omega_1
1762169764.3465,8.1620
1762169764.5468,11.3700
1762169764.7500,15.1420
1762169764.9610,10.4650
1762169765.1710,5.4480
1762169765.3839,7.6790
1762169765.5957,12.4390
1762169765.8318,14.3610
1762169766.0559,11.9350
1762169766.2670,14.8340
1762169766.4781,15.0910
1762169766.6898,19.8200
1762169766.9008,23.2630
1762169767.1122,18.2570
1762169767.3241,13.3020
1762169767.5368,13.5900
1762169767.7499,17.1160
1762169767.9620,12.0990
1762169768.1731,7.0930
1762169768.3851,2.1590
1762169768.5970,-2.8370
1762169768.8099,-1.9020
1762169769.0219,-6.8870
1762169769.2331,-11.8220
1762169769.4485,-16.8080
1762169769.6588,-21.7830
1762169769.8615,-27.0980
1762169770.0792,-25.4730
1762169770.3033,-27.7660
1762169770.5153,-32.8030
1762169770.7271,-36.5040
1762169770.9306,-37.0180
1762169771.1310,-37.0070
1762169771.3314,-37.0070
1762169771.5397,-36.3700
1762169771.7522,-34.7050
1762169771.9516,-36.0100
1762169772.1501,-37.1000
1762169772.3525,-37.0690
1762169772.5533,-37.0690
1762169772.7533,-37.0690
1762169772.9877,-37.0690
1762169773.1969,-32.4430
1762169773.4090,-27.4160
1762169773.6211,-22.4000
1762169773.8320,-17.4240
1762169774.0434,-12.3970
1762169774.2529,-7.4430
1762169774.4651,-2.4880
1762169774.6670,-0.1750
1762169774.8664,-0.1750
1762169775.0672,-0.1750
1762169775.2663,-0.1750
1762169775.4670,-0.1750
1762169775.6670,-0.1750
1762169775.8671,-0.1750
1762169776.0676,-0.1750
1762169776.2684,-0.1750
1762169776.4676,-0.1750
1762169776.6681,-0.1750
1762169776.8683,-0.1750
1762169777.0680,-0.1750
1762169777.2687,-0.1750
1762169777.4691,-0.1750
1762169777.6685,-0.1750
1762169777.8696,-0.1750
1762169778.0699,-0.1750
1762169778.2702,-0.1750
1762169778.4707,-0.1750
1762169778.6716,-0.1750
1762169778.8714,-0.1750
1762169779.0722,-0.1750
1762169779.2722,-0.1750
1762169779.4724,-0.1750
1762169779.6725,-0.1750
1762169779.8724,-0.1750
1762169780.0725,-0.1750
1762169780.2732,-0.1750
1762169780.4739,-0.1750
1762169780.6745,-0.1750
1762169780.8750,-0.1750
1762169781.0760,-0.1750
1762169781.2765,-0.1750
1762169781.4762,-0.1750
1762169781.6775,-0.1750
1762169781.8782,-0.1750
1762169782.0790,-0.1750
1762169782.2789,-0.1750
1762169782.4791,-0.1750
1762169782.6809,-0.1750
1762169782.8818,-0.1750
1762169783.0824,-0.1750
1762169783.2830,-0.1750
1762169783.4840,-0.1750
1762169783.6845,-0.1750
1762169783.8842,-0.1750
1762169784.0849,-0.1750
1762169784.2855,-0.1750
1762169784.4865,-0.1750
1762169784.6869,-0.1750
1762169784.8875,-0.1750
1762169785.0874,-0.1750
1762169785.2886,-0.1750
1762169785.4893,-0.1750
1762169785.6901,-0.1750
1762169785.8909,-0.1750
1762169786.0914,-0.1750
1762169786.2914,-0.1750
1762169786.4930,-0.1750
1762169786.6938,-0.1750
1762169786.8932,-0.1750
1762169787.0930,-0.1750
1762169787.2938,-0.1750
1762169787.4945,-0.1750
1762169787.6936,-0.1750
1762169787.8949,-0.1750
1762169788.1283,-0.7710
1762169788.3434,-5.8390
1762169788.5544,-10.9070
1762169788.7654,-15.9650
1762169788.9781,-20.9910
1762169789.1804,-20.3640
1762169789.3813,-20.3640
1762169789.5815,-20.3640
1762169789.7828,-20.3640
1762169789.9834,-20.3640
1762169790.1841,-20.3640
1762169790.3836,-20.3640
1762169790.5846,-20.3640
1762169790.7863,-20.3640
1762169790.9871,-20.3640
1762169791.1873,-20.3640
1762169791.3879,-20.3640
1762169791.5886,-20.3640
1762169791.7886,-20.3640
1762169791.9895,-20.3640
1762169792.1887,-20.3640
1762169792.3891,-20.3640
1762169792.5895,-20.3640
1762169792.7902,-20.3640
1762169792.9901,-20.3640
1762169793.1910,-20.3640
1762169793.3916,-20.3640
1762169793.5915,-20.3640
1762169793.7939,-20.3640
1762169793.9941,-20.3640
1762169794.1948,-20.3640
1762169794.3941,-20.3640
1762169794.5956,-20.3640
1762169794.7989,-20.3640
1762169794.9995,-20.3640
1762169795.1999,-20.3640
1762169795.4007,-20.3640
1762169795.6011,-20.3640
1762169795.8013,-20.3640
1762169796.0016,-20.3640
1762169796.2025,-20.3640
1762169796.4028,-20.3640
1762169796.6028,-20.3640
1762169796.8046,-20.3640
1762169797.0057,-20.3640
1762169797.2067,-20.3640
1762169797.4073,-20.3640
1762169797.6084,-20.3640
1762169797.8090,-20.3640
1762169798.0094,-20.3640
1762169798.2092,-20.3640
1762169798.4091,-20.3640
1762169798.6093,-20.3640
1762169798.8096,-20.3640
1762169799.0104,-20.3640
1762169799.2114,-20.3640
1762169799.4126,-20.3640
1762169799.6129,-20.3640
1762169799.8130,-20.3640
1762169800.0131,-20.3640
1762169800.2143,-20.3640
1762169800.4150,-20.3640
1762169800.6161,-20.3640
1762169800.8171,-20.3640
1762169801.0176,-20.3640
1762169801.2180,-20.3640
1762169801.4186,-20.3640
1762169801.6183,-20.3640
1762169801.8190,-20.3640
1762169802.0202,-20.3640
1762169802.2202,-20.3640
1762169802.4216,-20.3640
1762169802.6230,-20.3640
1762169802.8231,-20.3640
1762169803.0230,-20.3640
1762169803.2239,-20.3640
1762169803.4229,-20.3640
1762169803.6248,-20.3640
1762169803.8247,-20.3640
1762169804.0261,-20.3640
1762169804.2262,-20.3640
1762169804.4273,-20.3640
1762169804.6281,-20.3640
1762169804.8282,-20.3640
1762169805.0291,-20.3640
1762169805.2295,-20.3640
1762169805.4312,-20.3640
1762169805.6311,-20.3640
1762169805.8313,-20.3640
1762169806.0322,-20.3640
1762169806.2328,-20.3640
1762169806.4333,-20.3640
1762169806.6343,-20.3640
1762169806.8347,-20.3640
1762169807.0364,-20.3640
1762169807.2365,-20.3640
1762169807.4367,-20.3640
1762169807.6371,-20.3640
1762169807.8377,-20.3640
1762169808.0381,-20.3640
1762169808.2392,-20.3640
1762169808.4394,-20.3640
1762169808.6401,-20.3640
1762169808.8408,-20.3640
1762169809.0413,-20.3640
1762169809.2428,-20.3640
1762169809.4452,-20.3640
1762169809.6448,-20.3640
1762169809.8444,-20.3640
1762169810.0447,-20.3640
1762169810.4449,-20.3640
1762169810.6448,-20.3640
1762169810.8477,-20.3640
1762169811.0482,-20.3640
1762169811.2501,-20.3640
1762169811.4503,-20.3640
1762169811.6512,-20.3640
1762169811.8520,-20.3640
1762169812.0520,-20.3640
1762169812.2528,-20.3640
1762169812.4544,-20.3640
1762169812.6550,-20.3640
1762169812.8548,-20.3640
1762169813.0551,-20.3640
1762169813.2558,-20.3640
1762169813.4564,-20.3640
1762169813.6574,-20.3640
1762169813.8568,-20.3640
1762169814.0586,-20.3640
1762169814.2601,-20.3640
1762169814.4606,-20.3640
1762169814.6608,-20.3640
1762169814.8607,-20.3640
1762169815.0614,-20.3640
1762169815.2622,-20.3640
1762169815.4630,-20.3640
1762169815.6634,-20.3640
1762169815.8636,-20.3640
1762169816.0647,-20.3640
1762169816.2653,-20.3640
1762169816.4654,-20.3640
1762169816.6662,-20.3640
1762169816.8671,-20.3640
1762169817.0676,-20.3640
1762169817.2681,-20.3640
1762169817.4684,-20.3640
1762169817.6694,-20.3640
1762169817.8702,-20.3640
1762169818.0709,-20.3640
1762169818.2714,-20.3640
1762169818.4723,-20.3640
1762169818.6729,-20.3640
1762169818.8736,-20.3640
1762169819.0740,-20.3640
1762169819.2752,-20.3640
1762169819.4753,-20.3640
1762169819.6753,-20.3640
1762169819.8759,-20.3640
1762169820.0766,-20.3640
1762169820.2771,-20.3640
1762169820.4773,-20.3640
1762169820.6782,-20.3640
1762169820.8786,-20.3640
1762169821.0792,-20.3640
1762169821.2795,-20.3640
1762169821.4812,-20.3640
1762169821.6821,-20.3640
1762169821.8825,-20.3640
1762169822.0832,-20.3640
1762169822.2831,-20.3640
1762169822.4834,-20.3640
1762169822.6841,-20.3640
1762169822.8848,-20.3640
1762169823.0853,-20.3640
1762169823.2862,-20.3640
1762169823.4866,-20.3640
1762169823.6875,-20.3640
1762169823.8880,-20.3640
1762169824.0888,-20.3640
1762169824.2894,-20.3640
1762169824.4899,-20.3640
1762169824.6889,-20.3640
1762169824.8889,-20.3640
1762169825.0890,-20.3640
1762169825.2908,-20.3640
1762169825.4902,-20.3640
1762169825.6917,-20.3640
1762169825.8919,-20.3640
1762169826.0909,-20.3640
1762169826.2913,-20.3640
1762169826.4939,-20.3640
1762169826.6937,-20.3640
1762169826.8920,-20.3640
1762169827.0935,-20.3640
1762169827.2919,-20.3640
1762169827.4942,-20.3640
1762169827.6937,-20.3640
1762169827.8946,-20.3640
1762169828.0950,-20.3640
1762169828.2954,-20.3640
1762169828.4948,-20.3640
1762169828.6951,-20.3640
1762169828.8934,-20.3640
1762169829.0935,-20.3640
1762169829.2944,-20.3640
1762169829.4953,-20.3640
1762169829.6958,-20.3640
1762169829.8964,-20.3640
1762169830.0990,-20.3640
1762169830.2993,-20.3640
1762169830.5000,-20.3640
1762169830.7006,-20.3640
1762169830.9000,-20.3640
1762169831.1006,-20.3640
1762169831.2996,-20.3640
1762169831.5004,-20.3640
1762169831.7011,-20.3640
1762169831.9015,-20.3640
1762169832.1010,-20.3640
1762169832.3010,-20.3640
1762169832.5006,-20.3640
1762169832.7014,-20.3640
1762169832.9018,-20.3640
1762169833.1022,-20.3640
1762169833.3033,-20.3640
1762169833.5029,-20.3640
1762169833.7041,-20.3640
1762169833.9047,-20.3640
1762169834.1042,-20.3640
1762169834.3039,-20.3640
1762169834.5042,-20.3640
1762169834.7038,-20.3640
1762169834.9053,-20.3640
1762169835.1057,-20.3640
1762169835.3069,-20.3640
1762169835.5072,-20.3640
1762169835.7079,-20.3640
1762169835.9085,-20.3640
1762169836.1090,-20.3640
1762169836.3098,-20.3640
1762169836.5100,-20.3640
1762169836.7109,-20.3640
1762169836.9106,-20.3640
1762169837.1109,-20.3640
1762169837.3102,-20.3640
1762169837.5108,-20.3640
1762169837.7115,-20.3640
1762169837.9120,-20.3640
1762169838.1131,-20.3640
1762169838.3133,-20.3640
1762169838.5141,-20.3640
1762169838.7149,-20.3640
1762169838.9142,-20.3640
1762169839.1148,-20.3640
1762169839.3145,-20.3640
