ros_time_s,Error_Distancia
1762169770.1017,-0.0541
1762169770.1423,-0.0541
1762169770.1931,-0.0541
1762169770.2423,-0.0541
1762169770.3012,-0.1387
1762169770.3416,-0.1387
1762169770.3932,-0.1387
1762169770.4517,-0.0716
1762169770.4926,-0.0716
1762169770.5424,-0.0716
1762169770.5930,-0.0716
1762169770.6514,-0.0692
1762169770.6931,-0.0692
1762169770.7423,-0.0692
1762169770.8012,-0.0971
1762169770.8423,-0.0971
1762169770.8917,-0.0971
1762169770.9516,-0.1268
1762169770.9920,-0.1268
1762169771.0421,-0.1268
1762169771.1030,-0.1167
1762169771.1420,-0.1167
1762169771.1922,-0.1167
1762169771.2524,-0.1252
1762169771.2926,-0.1252
1762169771.3421,-0.1252
1762169771.3930,-0.1252
1762169771.4529,-0.0575
1762169771.4920,-0.0575
1762169771.5418,-0.0575
1762169771.6034,-0.1240
1762169771.6420,-0.1240
1762169771.6929,-0.1240
1762169771.7518,-0.0611
1762169771.7932,-0.0611
1762169771.8423,-0.0611
1762169771.8922,-0.0611
1762169771.9519,-0.1410
1762169771.9920,-0.1410
1762169772.0423,-0.1410
1762169772.1016,-0.0836
1762169772.1419,-0.0836
1762169772.1931,-0.0836
1762169772.2424,-0.0836
1762169772.3012,-0.0981
1762169772.3420,-0.0981
1762169772.3920,-0.0981
1762169772.4519,-0.1014
1762169772.4920,-0.1014
1762169772.5422,-0.1014
1762169772.6033,-0.1330
1762169772.6421,-0.1330
1762169772.6932,-0.1330
1762169772.7522,-0.0873
1762169772.7918,-0.0873
1762169772.8421,-0.0873
1762169772.8931,-0.0873
1762169854.5044,0.2126
1762169854.5431,0.2126
1762169854.6045,0.1434
1762169854.6426,0.1434
1762169854.6933,0.1434
1762169854.7545,0.1529
1762169854.7928,0.1529
1762169854.8438,0.1529
1762169854.9054,0.2336
1762169854.9432,0.2336
1762169854.9931,0.2336
1762169855.0432,0.2336
1762169855.1051,0.1801
1762169855.1432,0.1801
1762169855.1934,0.1801
1762169855.2553,0.1421
1762169855.2933,0.1421
1762169855.3429,0.1421
1762169855.4043,0.2189
1762169855.4435,0.2189
1762169855.4931,0.2189
1762169855.5434,0.2189
1762169855.6055,0.1507
1762169855.6430,0.1507
1762169855.6935,0.1507
1762169855.7553,0.1885
1762169855.7934,0.1885
1762169855.8433,0.1885
1762169855.9044,0.2038
1762169855.9431,0.2038
1762169855.9934,0.2038
1762169856.0532,0.1668
1762169856.0928,0.1668
1762169856.1429,0.1668
1762169856.1933,0.1668
1762169856.2551,0.1921
1762169856.2934,0.1921
1762169856.3433,0.1921
1762169856.4013,0.1679
1762169856.4430,0.1679
1762169856.4929,0.1679
1762169856.5538,0.0420
1762169856.5930,0.0420
1762169856.6432,0.0420
1762169856.6934,0.0420
1762169856.7562,0.0499
1762169856.7932,0.0499
1762169856.8432,0.0499
1762169856.9013,-0.0086
1762169856.9431,-0.0086
1762169856.9931,-0.0086
1762169857.0564,0.1082
1762169857.0932,0.1082
1762169857.1433,0.1082
1762169857.2046,0.0003
1762169857.2431,0.0003
1762169857.2934,0.0003
1762169857.3430,0.0003
1762169857.4045,0.1046
1762169857.4425,0.1046
1762169857.4932,0.1046
1762169857.5538,0.0985
1762169857.5932,0.0985
1762169857.6422,0.0985
1762169857.7029,0.1055
1762169857.7432,0.1055
1762169857.7933,0.1055
1762169857.8430,0.1055
1762169857.9045,-0.0071
1762169857.9431,-0.0071
1762169857.9932,-0.0071
1762169858.0548,0.0695
1762169858.0930,0.0695
1762169858.1428,0.0695
1762169858.2041,-0.0043
1762169858.2430,-0.0043
1762169858.2932,-0.0043
1762169858.3516,-0.0081
1762169858.3923,-0.0081
1762169858.4428,-0.0081
1762169858.5021,0.0538
1762169858.5428,0.0538
