ros_time_s,imu_heading
1762169756.4915,3.3750
1762169756.7040,3.1880
1762169756.9294,3.0000
1762169757.1417,2.7500
1762169757.3452,2.4380
1762169757.5588,1.7500
1762169757.7706,1.2500
1762169757.9815,0.8750
1762169758.1934,0.5620
1762169758.4040,0.1250
1762169758.6252,0.0620
1762169758.8386,359.8750
1762169759.0492,359.6250
1762169759.2611,359.3750
1762169759.4743,359.1870
1762169759.6764,359.1250
1762169759.9144,359.3120
1762169760.1265,359.6250
1762169760.3386,359.8120
1762169760.5518,359.9370
1762169760.7523,0.4370
1762169760.9658,0.7500
1762169761.1860,1.0000
1762169761.3886,1.3750
1762169761.5897,1.5000
1762169761.7949,1.5620
1762169762.0042,1.5620
1762169762.2151,1.6870
1762169762.4180,1.8750
1762169762.6522,2.2500
1762169762.8854,2.5000
1762169763.0959,2.6250
1762169763.3082,2.7500
1762169763.5203,3.0000
1762169763.7323,3.0630
1762169763.9339,3.2500
1762169764.1336,3.3750
1762169764.3468,3.8130
1762169764.5470,4.1870
1762169764.7503,4.6870
1762169764.9614,5.1250
1762169765.1713,5.5620
1762169765.3842,5.7500
1762169765.5959,6.0000
1762169765.8322,6.4370
1762169766.0563,7.0000
1762169766.2673,7.3750
1762169766.4785,7.8120
1762169766.6902,8.0630
1762169766.9010,8.3130
1762169767.1126,8.6880
1762169767.3245,9.0000
1762169767.5370,9.2500
1762169767.7502,9.3750
1762169767.9623,9.6250
1762169768.1735,9.8750
1762169768.3854,10.1250
1762169768.5973,10.2500
1762169768.8102,10.0630
1762169769.0224,9.8750
1762169769.2336,9.8750
1762169769.4487,9.6880
1762169769.6591,9.4380
1762169769.8620,8.8750
1762169770.0798,8.2500
1762169770.3035,7.5620
1762169770.5158,6.9370
1762169770.7275,6.2500
1762169770.9310,5.2500
1762169771.1314,4.2500
1762169771.3319,3.3750
1762169771.5401,2.5000
1762169771.7527,1.6250
1762169771.9518,0.7500
1762169772.1505,359.9370
1762169772.3531,358.5000
1762169772.5540,357.4370
1762169772.7536,356.3750
1762169772.9881,355.3750
1762169773.1971,354.3120
1762169773.4094,353.5000
1762169773.6217,352.7500
1762169773.8325,352.1250
1762169774.0435,351.6250
1762169774.2533,351.2500
1762169774.4656,350.7500
1762169774.6675,350.5620
1762169774.8668,350.5000
1762169775.0674,350.8120
1762169775.2667,351.1870
1762169775.4673,351.3750
1762169775.6675,351.1250
1762169775.8677,350.8750
1762169776.0682,350.9370
1762169776.2689,351.1250
1762169776.4681,351.1870
1762169776.6686,351.2500
1762169776.8692,350.8750
1762169777.0684,350.5000
1762169777.2692,350.3750
1762169777.4694,350.0620
1762169777.6690,349.8120
1762169777.8699,350.2500
1762169778.0704,350.6870
1762169778.2706,350.8120
1762169778.4712,350.6250
1762169778.6721,349.8120
1762169778.8719,350.0000
1762169779.0726,353.2500
1762169779.2726,356.1870
1762169779.4729,357.0000
1762169779.6729,357.2500
1762169779.8727,357.1870
1762169780.0729,356.4370
1762169780.2737,355.8120
1762169780.4744,356.1870
1762169780.6750,356.3120
1762169780.8753,356.8120
1762169781.0765,357.5000
1762169781.2773,357.0000
1762169781.4768,356.8120
1762169781.6779,356.3750
1762169781.8786,355.8750
1762169782.0796,356.0000
1762169782.2794,356.2500
1762169782.4797,355.8120
1762169782.6813,355.6870
1762169782.8823,355.6870
1762169783.0827,355.6870
1762169783.2833,355.6250
1762169783.4844,355.5620
1762169783.6848,354.6250
1762169783.8845,354.1870
1762169784.0851,354.0000
1762169784.2857,353.8120
1762169784.4870,353.7500
1762169784.6874,353.8120
1762169784.8880,353.7500
1762169785.0879,354.1870
1762169785.2890,354.6870
1762169785.4895,354.6870
1762169785.6905,354.8120
