ros_time_s,Error_Distancia
1762168665.8581,-0.0059
1762168665.9008,-0.0059
1762168665.9499,-0.0059
1762168666.0095,0.0047
1762168666.0502,0.0047
1762168666.1011,0.0047
1762168666.1598,0.0349
1762168666.2010,0.0349
1762168666.2501,0.0349
1762168666.3010,0.0349
1762168666.3621,0.0693
1762168666.4011,0.0693
1762168666.4500,0.0693
1762168666.5134,0.0236
1762168666.5511,0.0236
1762168666.6010,0.0236
1762168666.6592,0.0809
1762168666.7007,0.0809
1762168666.7511,0.0809
1762168666.8011,0.0809
1762168666.8637,0.0337
1762168666.9013,0.0337
1762168666.9512,0.0337
1762168667.0122,0.0787
1762168667.0497,0.0787
1762168667.1011,0.0787
1762168667.1611,-0.0045
1762168667.2008,-0.0045
1762168667.2511,-0.0045
1762168667.3010,-0.0045
1762168667.3626,0.0644
1762168667.4004,0.0644
1762168667.4511,0.0644
1762168667.5092,0.0727
1762168667.5508,0.0727
1762168667.6011,0.0727
1762168667.6512,0.0727
1762168667.7115,-0.0012
1762168667.7511,-0.0012
1762168667.8010,-0.0012
1762168667.8631,0.1565
1762168667.9006,0.1565
1762168667.9513,0.1565
1762168668.0124,0.0536
1762168668.0513,0.0536
1762168668.1008,0.0536
1762168668.1502,0.0536
1762168668.2124,0.1097
1762168668.2512,0.1097
1762168668.3010,0.1097
1762168668.3619,0.0780
1762168668.4010,0.0780
1762168668.4509,0.0780
1762168668.5083,0.0400
1762168668.5501,0.0400
1762168668.6009,0.0400
1762168668.6511,0.0400
1762168668.7123,0.1803
1762168668.7503,0.1803
1762168668.8009,0.1803
1762168668.8607,0.1985
1762168668.9005,0.1985
1762168668.9508,0.1985
1762168669.0103,0.1464
1762168669.0513,0.1464
1762168669.1009,0.1464
1762168669.1511,0.1464
1762168669.2108,0.1640
1762168669.2497,0.1640
1762168669.3006,0.1640
1762168669.3589,0.1471
1762168669.4010,0.1471
1762168669.4512,0.1471
1762168669.5011,0.1471
1762168669.5631,0.2220
1762168669.6012,0.2220
1762168669.6511,0.2220
1762168669.7128,0.1428
1762168669.7496,0.1428
1762168669.8010,0.1428
1762168669.8593,0.1429
1762168669.9011,0.1429
1762168669.9503,0.1429
1762168670.0108,0.1160
1762168670.0507,0.1160
1762168670.1007,0.1160
1762168670.1511,0.1160
1762168670.2121,0.1499
1762168670.2506,0.1499
1762168670.3009,0.1499
1762168670.3580,0.1460
1762168670.4009,0.1460
1762168670.4505,0.1460
1762168670.5012,0.1460
1762168670.5609,0.0869
1762168670.6010,0.0869
1762168670.6513,0.0869
1762168670.7089,0.1298
1762168670.7503,0.1298
1762168670.8010,0.1298
1762168670.8599,0.0661
1762168670.9011,0.0661
1762168670.9503,0.0661
1762168671.0099,0.0825
1762168671.0504,0.0825
1762168671.1009,0.0825
1762168671.1503,0.0825
1762168671.2108,0.0926
1762168671.2502,0.0926
1762168671.3011,0.0926
1762168671.3581,-0.0865
1762168671.4012,-0.0865
1762168671.4499,-0.0865
1762168671.5075,-0.0343
1762168671.5503,-0.0343
1762168671.6010,-0.0343
1762168671.6503,-0.0343
1762168671.7128,-0.0851
1762168671.7514,-0.0851
1762168671.8012,-0.0851
1762168671.8618,-0.1120
1762168671.9013,-0.1120
1762168671.9506,-0.1120
1762168672.0092,-0.1645
1762168672.0510,-0.1645
1762168672.1012,-0.1645
1762168672.1504,-0.1645
1762168672.2127,-0.1384
1762168672.2501,-0.1384
1762168672.3008,-0.1384
1762168672.3603,-0.1684
1762168672.4010,-0.1684
1762168672.4505,-0.1684
1762168672.5120,-0.2188
1762168672.5500,-0.2188
1762168672.6010,-0.2188
1762168672.6503,-0.2188
1762168672.7130,-0.2022
1762168672.7502,-0.2022
1762168672.8010,-0.2022
1762168672.8600,-0.1925
1762168672.9005,-0.1925
1762168672.9513,-0.1925
1762168673.0108,-0.1478
1762168673.0516,-0.1478
1762168673.1009,-0.1478
1762168673.1509,-0.1478
1762168673.2122,-0.1894
1762168673.2507,-0.1894
1762168673.3010,-0.1894
1762168673.3607,-0.1219
1762168673.4015,-0.1219
1762168673.4513,-0.1219
1762168673.5012,-0.1219
1762168673.5628,-0.1582
1762168673.6011,-0.1582
1762168673.6506,-0.1582
1762168673.7122,-0.1069
1762168673.7508,-0.1069
1762168673.8011,-0.1069
1762168673.8611,-0.1232
1762168673.9010,-0.1232
1762168673.9505,-0.1232
1762168674.0109,-0.1304
1762168674.0504,-0.1304
1762168674.1009,-0.1304
1762168674.1512,-0.1304
1762168674.2131,-0.0840
1762168674.2511,-0.0840
1762168674.3009,-0.0840
1762168674.3635,-0.1120
1762168674.4014,-0.1120
1762168674.4513,-0.1120
1762168674.5089,-0.1833
1762168674.5511,-0.1833
1762168674.6010,-0.1833
1762168674.6505,-0.1833
1762168674.7087,-0.1803
1762168674.7515,-0.1803
1762168674.8011,-0.1803
1762168674.8616,-0.1967
1762168674.9010,-0.1967
1762168674.9511,-0.1967
1762168675.0102,-0.1656
1762168675.0503,-0.1656
1762168675.1004,-0.1656
1762168675.1500,-0.1656
1762168675.2127,-0.1276
1762168675.2503,-0.1276
1762168675.3010,-0.1276
1762168675.3607,-0.1020
1762168675.4010,-0.1020
1762168675.4503,-0.1020
1762168675.5102,-0.1364
1762168675.5510,-0.1364
1762168675.6006,-0.1364
1762168675.6506,-0.1364
1762168675.7115,-0.1012
1762168675.7512,-0.1012
1762168675.8016,-0.1012
1762168675.8619,-0.1448
1762168675.9010,-0.1448
1762168675.9512,-0.1448
1762168676.0100,-0.1033
1762168676.0506,-0.1033
1762168676.1007,-0.1033
1762168676.1514,-0.1033
1762168676.2115,-0.1021
1762168676.2505,-0.1021
1762168676.3011,-0.1021
1762168676.3591,-0.0748
1762168676.4013,-0.0748
1762168676.4505,-0.0748
1762168676.5097,-0.0500
1762168676.5502,-0.0500
1762168676.6003,-0.0500
1762168676.6502,-0.0500
1762168676.7105,-0.0737
1762168676.7499,-0.0737
1762168676.8007,-0.0737
1762168676.8600,-0.0533
1762168676.9019,-0.0533
1762168676.9503,-0.0533
1762168677.0012,-0.0533
1762168677.0597,-0.0728
1762168677.1011,-0.0728
1762168677.1503,-0.0728
1762168677.2126,-0.0816
1762168677.2506,-0.0816
1762168677.3014,-0.0816
1762168677.3599,-0.1085
1762168677.4011,-0.1085
1762168677.4501,-0.1085
1762168677.5012,-0.1085
1762168677.5578,-0.0877
1762168677.6012,-0.0877
1762168677.6502,-0.0877
