ros_time_s,Lecturas_ValidasRojo
1762168489.6892,0.0000
1762168489.8430,0.0000
1762168490.0206,0.0000
1762168490.1855,0.0000
1762168490.3395,0.0000
1762168490.5256,0.0000
1762168490.6778,0.0000
1762168490.8572,0.0000
1762168491.0107,0.0000
1762168491.1975,0.0000
1762168491.3511,0.0000
1762168491.5310,0.0000
1762168491.6867,0.0000
1762168491.8708,0.0000
1762168492.0252,0.0000
1762168492.1917,0.0000
1762168492.3725,0.0000
1762168492.5247,0.0000
1762168492.7036,0.0000
1762168492.8565,0.0000
1762168493.0369,0.0000
1762168493.2166,0.0000
1762168493.3690,0.0000
1762168493.5475,0.0000
1762168493.7005,0.0000
1762168493.8808,0.0000
1762168494.0365,0.0000
1762168494.2138,0.0000
1762168494.3931,0.0000
1762168494.5472,0.0000
1762168494.7070,0.0000
1762168494.8958,0.0000
1762168495.0508,0.0000
1762168495.2206,0.0000
1762168495.3820,0.0000
1762168495.5540,0.0000
1762168495.7345,0.0000
1762168495.8998,0.0000
1762168496.0537,0.0000
1762168496.2354,0.0000
1762168496.3894,0.0000
1762168496.5670,0.0000
1762168496.7317,0.0000
1762168496.8941,0.0000
1762168497.0610,0.0000
1762168497.2417,0.0000
1762168497.3947,0.0000
1762168497.5837,0.0000
1762168497.7390,0.0000
1762168497.9146,0.0000
1762168498.0725,0.0000
1762168498.2421,0.0000
1762168498.4103,0.0000
1762168498.5848,0.0000
1762168498.7397,0.0000
1762168498.9169,0.0000
1762168499.0758,0.0000
1762168499.2523,0.0000
1762168499.4207,0.0000
1762168499.5899,0.0000
1762168499.7488,0.0000
1762168499.9285,0.0000
1762168500.0858,0.0000
1762168500.2639,0.0000
1762168500.4190,0.0000
1762168500.6019,0.0000
1762168500.7494,0.0000
1762168500.9174,0.0000
1762168501.0942,0.0000
1762168501.2709,0.0000
1762168501.4313,0.0000
1762168501.5853,0.0000
1762168501.7610,0.0000
1762168501.9330,0.0000
1762168502.0976,0.0000
1762168502.2576,0.0000
1762168502.4258,0.0000
1762168502.5909,0.0000
1762168502.7581,0.0000
1762168502.9262,0.0000
1762168503.0990,0.0000
1762168503.2672,0.0000
1762168503.4351,0.0000
1762168503.5941,0.0000
1762168503.7648,0.0000
1762168503.9425,0.0000
1762168504.0954,0.0000
1762168504.2764,0.0000
1762168504.4450,0.0000
1762168504.5984,0.0000
1762168504.7744,0.0000
1762168504.9374,0.0000
1762168505.1121,0.0000
1762168505.2723,0.0000
1762168505.4460,0.0000
1762168505.6010,0.0000
1762168505.7726,0.0000
1762168505.9440,0.0000
1762168506.1144,0.0000
1762168506.2759,0.0000
1762168506.4441,1.0000
1762168506.6117,1.0000
1762168506.7742,1.0000
1762168506.9527,1.0000
1762168507.1236,1.0000
1762168507.2901,2.0000
1762168507.4529,2.0000
1762168507.6214,2.0000
1762168507.7919,3.0000
1762168507.9694,2.0000
1762168508.1250,3.0000
1762168508.3017,3.0000
1762168508.4635,4.0000
1762168508.6408,4.0000
1762168508.7928,3.0000
1762168508.9710,3.0000
1762168509.1424,4.0000
1762168509.2949,4.0000
1762168509.4751,3.0000
1762168509.6296,3.0000
1762168509.8086,3.0000
1762168509.9792,2.0000
1762168510.1331,3.0000
1762168510.3117,2.0000
1762168510.4897,2.0000
1762168510.6440,3.0000
1762168510.8032,4.0000
1762168510.9828,2.0000
1762168511.1382,3.0000
1762168511.3081,4.0000
1762168511.4773,5.0000
1762168511.6443,4.0000
1762168511.8235,5.0000
1762168511.9785,5.0000
1762168512.1457,5.0000
1762168512.3140,4.0000
1762168512.4826,4.0000
1762168512.6625,3.0000
1762168512.8326,2.0000
1762168512.9872,3.0000
1762168513.1581,3.0000
1762168513.3139,1.0000
1762168513.4893,1.0000
1762168513.6518,1.0000
1762168513.8214,1.0000
1762168513.9929,1.0000
1762168514.1757,1.0000
1762168514.3438,1.0000
1762168514.4906,0.0000
1762168514.6842,0.0000
1762168514.8458,0.0000
1762168515.0005,0.0000
1762168515.1804,0.0000
1762168515.3534,0.0000
1762168515.5009,0.0000
1762168515.6799,0.0000
1762168515.8531,0.0000
1762168516.0066,0.0000
1762168516.1874,0.0000
1762168516.3417,0.0000
1762168516.5198,0.0000
1762168516.6925,0.0000
1762168516.8455,0.0000
1762168517.0271,0.0000
1762168517.1823,0.0000
1762168517.3643,0.0000
1762168517.5180,0.0000
1762168517.7067,0.0000
1762168517.8681,0.0000
1762168518.0217,0.0000
1762168518.2035,0.0000
1762168518.3587,0.0000
1762168518.5383,0.0000
1762168518.6900,0.0000
1762168518.8709,0.0000
1762168519.0480,0.0000
1762168519.2036,0.0000
1762168519.3692,0.0000
1762168519.5477,0.0000
1762168519.7041,0.0000
1762168519.8843,0.0000
1762168520.0361,0.0000
1762168520.2200,0.0000
1762168520.3771,0.0000
1762168520.5546,0.0000
1762168520.7221,0.0000
1762168520.8770,0.0000
1762168521.0416,0.0000
1762168521.2033,0.0000
1762168521.3794,0.0000
1762168521.5530,0.0000
1762168521.7116,0.0000
1762168521.8793,0.0000
1762168522.0397,0.0000
1762168522.2155,0.0000
1762168522.3808,0.0000
1762168522.5529,0.0000
1762168522.7099,0.0000
1762168522.8792,0.0000
1762168523.0526,0.0000
1762168523.2051,0.0000
1762168523.3853,0.0000
1762168523.5638,0.0000
1762168523.7192,0.0000
1762168523.8875,0.0000
1762168524.0679,0.0000
1762168524.2201,0.0000
1762168524.3981,0.0000
1762168524.5534,0.0000
1762168524.7360,0.0000
1762168524.8884,0.0000
1762168525.0622,0.0000
1762168525.2402,0.0000
1762168525.3848,0.0000
1762168525.5566,0.0000
1762168525.7241,0.0000
1762168525.9026,0.0000
1762168526.0570,0.0000
1762168526.2391,0.0000
1762168526.4116,0.0000
1762168526.5662,0.0000
1762168526.7356,0.0000
1762168526.9143,0.0000
1762168527.0687,0.0000
1762168527.2263,0.0000
1762168527.3923,0.0000
1762168527.5715,0.0000
1762168527.7507,0.0000
1762168527.9023,0.0000
1762168528.0829,0.0000
1762168528.2442,0.0000
1762168528.3972,0.0000
1762168528.5780,0.0000
1762168528.7355,0.0000
1762168528.9165,0.0000
1762168529.0761,0.0000
1762168529.2543,0.0000
1762168529.4085,0.0000
1762168529.5671,0.0000
1762168529.7449,0.0000
1762168529.8995,0.0000
1762168530.0800,0.0000
1762168530.2401,0.0000
1762168530.4200,0.0000
1762168530.5803,0.0000
1762168530.7350,0.0000
1762168530.9126,0.0000
1762168531.0745,0.0000
1762168531.2471,0.0000
1762168531.4168,0.0000
1762168531.5937,0.0000
1762168531.7497,0.0000
1762168531.9281,0.0000
1762168532.0811,0.0000
1762168532.2613,0.0000
1762168532.4141,0.0000
1762168532.5881,0.0000
1762168532.7415,0.0000
1762168532.9222,0.0000
1762168533.0819,0.0000
1762168533.2598,0.0000
1762168533.4262,0.0000
1762168533.5797,0.0000
1762168533.7569,0.0000
1762168533.9273,0.0000
1762168534.0812,0.0000
1762168534.2600,0.0000
1762168534.4258,0.0000
1762168534.5806,0.0000
1762168534.7576,0.0000
1762168534.9255,0.0000
1762168535.0937,0.0000
1762168535.2579,0.0000
1762168535.4366,0.0000
1762168535.5911,0.0000
1762168535.7714,0.0000
1762168535.9310,0.0000
1762168536.1092,0.0000
1762168536.2723,0.0000
1762168536.4272,0.0000
1762168536.6037,0.0000
1762168536.7566,0.0000
1762168536.9361,0.0000
1762168537.0884,0.0000
1762168537.2696,0.0000
1762168537.4375,0.0000
1762168537.6042,0.0000
1762168537.7581,0.0000
1762168537.9368,0.0000
1762168538.0960,0.0000
1762168538.2743,0.0000
1762168538.4295,0.0000
1762168538.5942,0.0000
1762168538.7792,0.0000
1762168538.9499,0.0000
1762168539.1041,0.0000
1762168539.2785,0.0000
1762168539.4446,0.0000
1762168539.6131,0.0000
1762168539.7757,0.0000
1762168539.9341,0.0000
1762168540.1062,1.0000
1762168540.2665,1.0000
1762168540.4454,1.0000
1762168540.5978,1.0000
1762168540.7727,1.0000
1762168540.9348,1.0000
1762168541.1162,2.0000
1762168541.2639,2.0000
1762168541.4418,3.0000
1762168541.6099,4.0000
1762168541.7628,4.0000
1762168541.9499,4.0000
1762168542.0988,4.0000
1762168542.2585,4.0000
1762168542.4361,4.0000
1762168542.5935,4.0000
1762168542.7586,4.0000
1762168542.9371,3.0000
1762168543.0929,3.0000
1762168543.2718,2.0000
1762168543.4263,4.0000
1762168543.5908,3.0000
1762168543.7700,3.0000
1762168543.9410,4.0000
1762168544.0910,2.0000
1762168544.2709,3.0000
1762168544.4253,3.0000
1762168544.6030,3.0000
1762168544.7526,3.0000
1762168544.9259,3.0000
1762168545.1038,4.0000
1762168545.2579,4.0000
1762168545.4254,3.0000
1762168545.6024,4.0000
1762168545.7565,4.0000
1762168545.9128,5.0000
1762168546.0900,5.0000
1762168546.2492,3.0000
1762168546.4277,5.0000
1762168546.5809,4.0000
1762168546.7609,5.0000
1762168546.9162,3.0000
1762168547.0929,4.0000
1762168547.2482,4.0000
1762168547.4259,5.0000
1762168547.5781,4.0000
1762168547.7590,4.0000
1762168547.9026,5.0000
1762168548.0816,4.0000
1762168548.2351,4.0000
1762168548.4149,4.0000
1762168548.5659,4.0000
1762168548.7457,2.0000
1762168548.9030,2.0000
1762168549.0803,1.0000
1762168549.2535,0.0000
1762168549.4138,0.0000
1762168549.5675,0.0000
1762168549.7463,0.0000
1762168549.9008,0.0000
1762168550.0785,0.0000
1762168550.2320,0.0000
1762168550.4120,0.0000
1762168550.5826,0.0000
1762168550.7316,0.0000
1762168550.9092,0.0000
1762168551.0648,0.0000
1762168551.2425,0.0000
1762168551.4097,0.0000
1762168551.5809,0.0000
1762168551.7344,0.0000
1762168551.9086,0.0000
1762168552.0664,0.0000
1762168552.2323,0.0000
1762168552.4137,0.0000
1762168552.5668,0.0000
1762168552.7461,0.0000
1762168552.9162,0.0000
1762168553.0680,0.0000
1762168553.2331,0.0000
1762168553.4128,0.0000
1762168553.5681,0.0000
1762168553.7469,0.0000
1762168553.9012,0.0000
1762168554.0806,0.0000
1762168554.2427,0.0000
1762168554.4086,0.0000
1762168554.5931,0.0000
1762168554.7496,0.0000
1762168554.9278,0.0000
1762168555.0884,0.0000
1762168555.2435,0.0000
1762168555.4290,0.0000
1762168555.5945,0.0000
1762168555.7520,0.0000
1762168555.9069,0.0000
1762168556.0937,0.0000
1762168556.2474,0.0000
1762168556.4279,0.0000
1762168556.5799,0.0000
1762168556.7568,0.0000
1762168556.9242,0.0000
1762168557.0777,0.0000
1762168557.2571,0.0000
1762168557.4125,0.0000
1762168557.5812,0.0000
1762168557.7588,0.0000
1762168557.9283,0.0000
1762168558.0841,0.0000
1762168558.2389,0.0000
1762168558.4186,0.0000
1762168558.5711,0.0000
1762168558.7510,0.0000
1762168558.9041,0.0000
1762168559.0873,0.0000
1762168559.2485,0.0000
1762168559.4114,0.0000
1762168559.5767,0.0000
1762168559.7423,0.0000
1762168559.9235,0.0000
1762168560.0812,0.0000
1762168560.2397,0.0000
1762168560.4194,0.0000
1762168560.5717,0.0000
1762168560.7546,0.0000
1762168560.9070,0.0000
1762168561.0858,0.0000
1762168561.2413,0.0000
1762168561.4197,0.0000
1762168561.5729,0.0000
1762168561.7400,0.0000
1762168561.9046,0.0000
1762168562.0710,0.0000
1762168562.2510,0.0000
1762168562.4163,0.0000
1762168562.5743,0.0000
1762168562.7541,0.0000
1762168562.9154,0.0000
1762168563.0794,0.0000
1762168563.2320,0.0000
1762168563.4060,0.0000
1762168563.5843,0.0000
1762168563.7379,0.0000
1762168563.9112,0.0000
1762168564.0647,0.0000
1762168564.2432,0.0000
1762168564.3961,0.0000
1762168564.5754,0.0000
1762168564.7296,0.0000
1762168564.9084,0.0000
1762168565.0634,1.0000
1762168565.2432,1.0000
1762168565.3966,0.0000
1762168565.5746,1.0000
1762168565.7291,1.0000
1762168565.9046,1.0000
1762168566.0822,1.0000
1762168566.2343,1.0000
1762168566.3888,2.0000
1762168566.5716,2.0000
1762168566.7345,2.0000
1762168566.8963,3.0000
1762168567.0766,2.0000
1762168567.2345,3.0000
1762168567.3877,2.0000
1762168567.5564,2.0000
1762168567.7354,1.0000
1762168567.9014,1.0000
1762168568.0675,0.0000
1762168568.2225,0.0000
1762168568.4051,0.0000
1762168568.5556,0.0000
1762168568.7384,0.0000
1762168568.9048,0.0000
1762168569.0569,0.0000
1762168569.2228,0.0000
1762168569.4048,0.0000
1762168569.5543,0.0000
1762168569.7425,0.0000
1762168569.9061,0.0000
1762168570.0569,0.0000
1762168570.2439,0.0000
1762168570.4077,0.0000
1762168570.5789,2.0000
1762168570.7557,5.0000
1762168570.9345,3.0000
1762168571.1029,2.0000
1762168571.2799,0.0000
1762168571.4581,0.0000
1762168571.6134,0.0000
1762168571.8109,1.0000
1762168571.9668,1.0000
1762168572.1451,1.0000
1762168572.3186,0.0000
1762168572.5050,0.0000
1762168572.6790,0.0000
1762168572.8549,0.0000
1762168573.0074,0.0000
1762168573.1869,0.0000
1762168573.3665,0.0000
1762168573.5202,0.0000
1762168573.6976,0.0000
1762168573.8748,0.0000
1762168574.0300,0.0000
1762168574.2112,0.0000
1762168574.3752,0.0000
1762168574.5535,0.0000
1762168574.7069,0.0000
1762168574.8985,0.0000
1762168575.0517,0.0000
1762168575.2288,0.0000
1762168575.3919,0.0000
1762168575.5616,0.0000
1762168575.7209,0.0000
1762168575.8995,0.0000
1762168576.0755,0.0000
1762168576.2316,0.0000
1762168576.4104,0.0000
1762168576.5653,0.0000
1762168576.7437,0.0000
1762168576.8976,0.0000
1762168577.0745,0.0000
1762168577.2284,0.0000
1762168577.4079,0.0000
1762168577.5892,0.0000
1762168577.7427,0.0000
1762168577.9209,0.0000
1762168578.0745,0.0000
1762168578.2625,0.0000
1762168578.4241,0.0000
1762168578.6044,0.0000
1762168578.7588,0.0000
1762168578.9190,0.0000
1762168579.0936,0.0000
1762168579.2695,0.0000
1762168579.4424,0.0000
1762168579.6062,0.0000
1762168579.7665,0.0000
1762168579.9485,0.0000
1762168580.0995,0.0000
1762168580.2756,0.0000
1762168580.4559,0.0000
1762168580.6209,0.0000
1762168580.7716,0.0000
1762168580.9517,0.0000
1762168581.1243,0.0000
1762168581.2999,0.0000
1762168581.4554,0.0000
1762168581.6346,0.0000
1762168581.8150,0.0000
1762168581.9836,0.0000
1762168582.1516,0.0000
1762168582.3287,0.0000
1762168582.4851,0.0000
1762168582.6636,0.0000
1762168582.8409,0.0000
1762168582.9966,0.0000
1762168583.1752,0.0000
1762168583.3283,0.0000
1762168583.5072,0.0000
1762168583.6848,0.0000
1762168583.8413,0.0000
1762168584.0204,0.0000
1762168584.1747,0.0000
1762168584.3511,0.0000
1762168584.5036,0.0000
1762168584.6839,0.0000
1762168584.8389,0.0000
1762168585.0115,0.0000
1762168585.1905,0.0000
1762168585.3457,0.0000
1762168585.5218,0.0000
1762168585.6769,0.0000
1762168585.8550,0.0000
1762168586.0343,0.0000
1762168586.1897,0.0000
1762168586.3659,0.0000
1762168586.5211,0.0000
1762168586.7014,0.0000
1762168586.8554,0.0000
1762168587.0332,0.0000
1762168587.2132,0.0000
1762168587.3652,0.0000
1762168587.5454,0.0000
1762168587.7268,0.0000
1762168587.8819,0.0000
1762168588.0442,0.0000
1762168588.2337,0.0000
1762168588.3872,0.0000
1762168588.5668,0.0000
1762168588.7461,0.0000
1762168588.9015,0.0000
1762168589.0788,0.0000
1762168589.2344,0.0000
1762168589.4121,0.0000
1762168589.5666,0.0000
1762168589.7453,0.0000
1762168589.9031,0.0000
1762168590.0798,0.0000
1762168590.2361,0.0000
1762168590.4022,0.0000
1762168590.5782,0.0000
1762168590.7329,0.0000
1762168590.9126,0.0000
1762168591.0653,0.0000
1762168591.2468,0.0000
1762168591.4006,0.0000
1762168591.5783,0.0000
1762168591.7566,0.0000
1762168591.9233,0.0000
1762168592.0782,0.0000
1762168592.2565,0.0000
1762168592.4112,2.0000
1762168592.5907,2.0000
1762168592.7443,3.0000
1762168592.9176,3.0000
1762168593.0983,3.0000
1762168593.2532,4.0000
1762168593.4306,3.0000
1762168593.5855,2.0000
1762168593.7628,4.0000
1762168593.9172,4.0000
1762168594.0979,4.0000
1762168594.2738,4.0000
1762168594.4301,3.0000
1762168594.6085,3.0000
1762168594.7617,4.0000
1762168594.9420,5.0000
1762168595.0958,4.0000
1762168595.2734,4.0000
1762168595.4530,4.0000
1762168595.6067,4.0000
1762168595.7872,3.0000
1762168595.9404,3.0000
1762168596.1182,3.0000
1762168596.2729,3.0000
1762168596.4518,2.0000
1762168596.6313,2.0000
1762168596.7852,2.0000
1762168596.9623,2.0000
1762168597.1171,1.0000
1762168597.2969,1.0000
1762168597.4519,2.0000
1762168597.6295,2.0000
1762168597.7831,2.0000
1762168597.9524,2.0000
1762168598.1196,1.0000
1762168598.3014,2.0000
1762168598.4546,2.0000
